User ID	id	Word	Associative Bias	frequentAssociation	makeSense	antonym1	antonym2	antonym3	p_generic	p_antonym1	p_antonym2	p_antonym3	qualified
MEJWNVYTN6GW	919	brush	soft	Yes	Yes	coarse	rough		2.3531133309006687	0.7225244771689177	0.9556242264807224	0.0	coarse,rough
YYQ2E9ZT4FT3	6593	sardine	poisonous	No	Yes	edible			2.732941694557667	8.259563893079758	0.0	0.0	
FPMCK2P37RW2	1712	cobra	armed	No	Yes	disarmed	helpless	decommissioned	0.6502393167465925	0.0037156019971007477	0.2994841197505593	0.019786621851380914	disarmed,helpless,decommissioned
7TVRDX6P4GTP	4545	llama	dead	Yes	Yes	alive	living	conscious	5.495930463075638	0.3626406192779541	0.017319268954452127	0.0105406747024972	alive,living,conscious
FPMCK2P37RW2	6860	shell	small	Yes	Yes	large	huge	gigantic	1.2408240698277948	0.6627663504332304	0.017656128329690546	0.0033574262488400572	large,huge,gigantic
FWD4Z73KK6F6	7755	swing set	used	No	Yes	new	unblemished	unused	0.858050212264061	1.5619467943906784	0.004164381243754178	0.3949975129216909	unblemished,unused
PTQGWRFHYJTJ	238	baby	pregnant	No	Yes	sterile	infertile	barren	2.0686889067292213	0.09301946847699584	0.002990941356983967	0.03865532344207168	sterile,infertile,barren
HKXM7AJCMHJQ	446	bazooka	armed	Yes	Yes	disarmed	unloaded	inept	0.5607768427580595	0.005320910349837504	0.005320910349837504	0.005320910349837504	disarmed,unloaded,inept
W9XTVGDF6CV4	5261	outfit	traditional	Yes	Yes	untraditional	non-traditional	unorthodox	0.482680881395936	0.003987825039075688	0.003987825039075688	0.003987825039075688	untraditional,non-traditional,unorthodox
FPMCK2P37RW2	4578	loom	empty	Yes	Yes	occupied	engaged	active	1.3505342416465282	0.028133500018157058	0.0583205430302769	0.027526955818757408	occupied,engaged,active
FWD4Z73KK6F6	7584	stool	empty	Yes	Yes	full	used	covered	21.245178580284122	0.9037315845489502	0.6074800621718168	0.4073588643223047	full,used,covered
HKXM7AJCMHJQ	7773	sword	safe	Yes	Yes	sharp	deadly	unsafe	0.7374681532382965	0.27711144648492336	0.2058207988739013	0.0008310187695315108	sharp,deadly,unsafe
FPMCK2P37RW2	2916	flip-flop	empty	Yes	Yes	used	taken	worn	4.863753169775008	2.7105970308184624	0.02877945953514427	0.08312235586345196	used,taken,worn
FWD4Z73KK6F6	6814	shark	large	Yes	Yes	small	tiny	puny	1.4884905889630318	2.1774109452962875	0.3884542966261506	0.004072282172273845	tiny,puny
R2FHGF3QXQ6M	6066	pump	operational	Yes	Yes	broken	non-functioning		2.029138430953026	1.375467237085104	0.002351705552428029	0.0	broken,non-functioning
7TVRDX6P4GTP	5831	pocket	large	Yes	Yes	small	tiny	teensy	0.2310598734766245	1.3885789550840857	0.1379745895974338	0.00048125261855602735	tiny,teensy
YKGFKQKA2WC2	7822	taffy	real	No	Yes	fake	artificial		0.8473917841911316	0.02639379526954144	0.005502305793925189	0.0	fake,artificial
VNAQPVX4R36A	4848	milkshake	empty	Yes	Yes	full			1.9133556634187696	0.5144153255969286	0.0	0.0	full
FWD4Z73KK6F6	5511	pendulum	cocked	No	Yes	straight	hung		0.8497629314661026	0.07577824289910495	0.0963781727477908	0.0	straight,hung
FWD4Z73KK6F6	5603	photo booth	locked	No	Yes	open	unlocked	inviting	0.7936259731650352	9.700732678174973	0.3678653854876757	0.009445416071685031	unlocked,inviting
FWD4Z73KK6F6	2755	file	secure	Yes	Yes	insecure	lockable	dangerous	0.9657718241214752	0.021135079441592097	0.021135079441592097	0.0105043342045974	insecure,lockable,dangerous
XJKGQQWFXKTX	4835	milk	cold	Yes	Yes	hot	warm		10.117663443088533	2.537502534687519	2.155173569917679	0.0	hot,warm
7TVRDX6P4GTP	7227	soap	free	No	Yes	expensive	unavailable	used	0.6393241696059704	1.1444569565355778	0.015639075718354434	0.29408629052340984	unavailable,used
7TVRDX6P4GTP	6981	sidecar	open	Yes	Yes	full	closed	unavailable	2.002027630805969	0.13951149303466082	2.6705769822001457	0.04408324602991343	full,unavailable
FWD4Z73KK6F6	3685	headlight	on	Yes	Yes	off	unusable	inoperable	15.825235843658447	18.52454394102097	0.0004743093995784875	0.0004743093995784875	unusable,inoperable
YYQ2E9ZT4FT3	7192	snowball	real	No	Yes	fake			0.3354348707944155	0.10115427430719136	0.0	0.0	fake
YYQ2E9ZT4FT3	8852	windsock	present	No	Yes	gone			0.7489522453397512	1.2758922763168812	0.0	0.0	
FPMCK2P37RW2	8731	weather vane	present	Yes	Yes	missing	gone	taken	1.973404549062252	3.467107564210892	0.9865301661193372	0.004057899423060007	gone,taken
YYQ2E9ZT4FT3	1640	clock	ticking	Yes	Yes	stopped			56.54849410057068	0.5148977972567081	0.0	0.0	stopped
HKXM7AJCMHJQ	5611	photograph	unique	Yes	Yes	normal	ordinary	common	0.5534728523343801	0.019663434068206698	0.006269186269491911	0.010762179590528831	normal,ordinary,common
FPMCK2P37RW2	2956	flute	unique	Yes	Yes	common	ordinary	regular	0.9801364503800868	0.1820760779082775	0.011768744298024105	0.08573620580136776	common,ordinary,regular
7TVRDX6P4GTP	27	air conditioner	used	Yes	Yes	new	unused	fresh	6.648051738739014	0.5893999245017767	0.33691071439534426	0.030657454044558108	new,unused,fresh
FWD4Z73KK6F6	5546	peppermint	sweet	Yes	Yes	sour	spicy	rotten	7.058379054069519	0.1331545296125114	0.1485877437517047	0.026930615422315896	sour,spicy,rotten
FPMCK2P37RW2	7521	steering wheel	fixed	Yes	Yes	broken	missing	damaged	1.2215732596814632	4.593496769666672	3.686623275279999	1.4337897300720217	
PTQGWRFHYJTJ	8353	truck	moving	Yes	Yes	still	overturned	parked	1.636582612991333	0.4090233240276575	0.03449745709076524	1.5738816931843758	still,overturned,parked
HKXM7AJCMHJQ	7623	straw	dry	No	Yes	wet	submerged	dripping	3.839374333620072	2.5166414678096767	0.002696914634725545	0.096747133648023	wet,submerged,dripping
R2FHGF3QXQ6M	7390	spool	empty	Yes	Yes	new	unused		1.6290443018078804	0.13793917605653405	0.06907869828864932	0.0	new,unused
FWD4Z73KK6F6	2936	floss	brittle	No	Yes	solid	strong	unbreakable	0.8295784704387188	1.402015332132578	0.25353487581014633	0.001973643884412013	strong,unbreakable
7TVRDX6P4GTP	4046	ivy	real	Yes	Yes	fake	artificial	plastic	0.3938138484954834	0.027232486172579232	0.02470719045959413	0.034765189047902816	fake,artificial,plastic
EGZANDYA4C6Q	3181	gauge	wide	No	Yes	short	small	narrow	0.9005949832499027	0.1550651155412197	1.020905468612909	0.7960660383105278	short,narrow
FWD4Z73KK6F6	5012	mulch	wet	No	Yes	dry	flaky		1.3261402025818825	14.346496760845186	0.001989852353290189	0.0	flaky
W9XTVGDF6CV4	6698	scooter	new	Yes	Yes	old	used	secondhand	1.6668923199176788	0.3194827819243073	0.8226096630096436	0.004702023579739034	old,used,secondhand
YYQ2E9ZT4FT3	8919	woman	there	Yes	Yes	here			0.5935731343924999	0.9808440692722796	0.0	0.0	
4TR6J693M9XK	1292	cat	happy	Yes	Yes	sad	disgusted	angry	0.632637832313776	0.028273783391341567	0.011983615695498884	0.22125558461993933	sad,disgusted,angry
VNAQPVX4R36A	7692	suitcase	there	Yes	Yes	here			0.3932919353246689	0.0968272448517382	0.0	0.0	here
FWD4Z73KK6F6	3769	home plate	broken	No	Yes	unscathed	unblemished	solid	1.015012152493	0.0014587883924832568	0.0014587883924832568	0.06109420210123063	unscathed,unblemished,solid
FPMCK2P37RW2	5213	oil	radioactive	No	Yes	safe	healthy	uncontaminated	1.356271002441645	0.12085566995665432	0.0163390432135202	0.0058555986470310035	safe,healthy,uncontaminated
7TVRDX6P4GTP	8097	toilet	accessible	Yes	Yes	inaccessible	occupied	unavailable	1.4599706046283245	0.056360469898208976	0.5664546974003315	0.027237890753895044	inaccessible,occupied,unavailable
VNAQPVX4R36A	4690	mantle	flat	No	Yes	bumpy	arched	rounded	0.2861149376258254	0.0006711800779157784	0.009395309461979195	0.2953712362796068	bumpy,arched
FWD4Z73KK6F6	6556	sand	fine	Yes	Yes	thick	clumpy	big	3.7406910210847855	1.104641426354647	0.0010200097676715814	0.011228826770093292	thick,clumpy,big
FPMCK2P37RW2	7299	sorbet	sweet	Yes	Yes	sour	spicy	bitter	1.0505391284823418	0.037917128065600984	0.04443975340109319	0.09434616658836603	sour,spicy,bitter
YYQ2E9ZT4FT3	5512	pendulum	rotating	Yes	Yes	still			0.8879002183675766	0.2096987795084715	0.0	0.0	still
PTQGWRFHYJTJ	1250	carousel	closed	Yes	Yes	open	busy	filled	24.925188720226288	6.253949552774428	0.008598122803959996	0.06409240304492414	open,busy,filled
MEJWNVYTN6GW	8893	wok	common	Yes	Yes	rare	unique		0.3686829237267375	0.3072356106713414	0.5532322451472282	0.0	rare
FWD4Z73KK6F6	2439	drawer	full	Yes	Yes	empty	spacious	free	1.474119909107685	47.77932167053223	0.0026304562197765327	0.06828352343291044	spacious,free
FWD4Z73KK6F6	7095	slide	open	No	Yes	closed	full		6.475484371185303	6.774448603391647	0.5174674093723297	0.0	full
YKGFKQKA2WC2	1417	cheese	sweet	Yes	Yes	sour	bitter	salty	3.4121595323085785	0.22305408492684364	0.1369846286252141	0.4766678437590599	sour,bitter,salty
HKXM7AJCMHJQ	55	aircraft carrier	sunk	Yes	Yes	floating	above	up	0.9136069566011428	0.2725707367062569	0.002613786818983499	0.038518724613823	floating,above,up
FWD4Z73KK6F6	6082	punching bag	empty	No	Yes	full	overstuffed		24.16743040084839	1.7429830506443975	0.0002456497441016836	0.0	full,overstuffed
YYQ2E9ZT4FT3	6429	roller coaster	closed	Yes	Yes	open			19.294698536396027	3.5552967339754105	0.0	0.0	open
YKGFKQKA2WC2	2473	drum	wooden	Yes	Yes	metal	glass	plastic	3.836742043495178	0.18699258798733354	0.023483902623411268	0.11754970764741304	metal,glass,plastic
FWD4Z73KK6F6	8455	uniform	uniform	No	Yes	patchy			1.5593696385622025	0.01706075854599476	0.0	0.0	patchy
YYQ2E9ZT4FT3	3713	hedge	high	Yes	Yes	low			3.3844705671072006	4.405367374420166	0.0	0.0	
FWD4Z73KK6F6	4853	mint	free	No	Yes	expensive	price	costly	3.461216390132904	0.4883411340415478	0.0064381274569313965	0.00847763876663521	expensive,price,costly
FWD4Z73KK6F6	7621	straw	empty	No	Yes	full	stuffed	plugged	4.802846908569336	0.4674969241023064	0.02594390534795821	0.0010086912880069576	full,stuffed,plugged
YYQ2E9ZT4FT3	1738	coffee	hot	Yes	Yes	lukewarm			9.492823481559752	0.00015177424756984692	0.0	0.0	lukewarm
FPMCK2P37RW2	8072	toast	prepared	Yes	Yes	raw	uncooked	cooking	0.8990149013698101	0.0008356500984518789	7.190571977844229e-05	0.02612874086480588	raw,uncooked,cooking
FWD4Z73KK6F6	1987	cotton candy	expensive	No	Yes	cheap	frugal	affordable	1.1668414808809755	0.2361927879974246	0.00552188248548191	0.004895419260719791	cheap,frugal,affordable
FWD4Z73KK6F6	5781	plaster cast	complete	Yes	Yes	incomplete	fragile	wet	2.57926844060421	3.1843457370996475	0.04770497907884419	0.003575109076336957	fragile,wet
FWD4Z73KK6F6	8592	wallpaper	modern	Yes	Yes	old	venerable	historic	0.9052575565874575	0.8395899087190628	0.0004727620307676262	0.03970912948716432	old,venerable,historic
4TR6J693M9XK	5259	outfit	complete	Yes	Yes	unfinished	incomplete		0.7635274436324835	0.016269597108475864	0.05344688543118537	0.0	unfinished,incomplete
YYQ2E9ZT4FT3	7401	spout	closed	Yes	Yes	open			1.8956243991851809	1.7628749832510948	0.0	0.0	open
7TVRDX6P4GTP	1701	coat	grey	Yes	Yes	white	pink	blue	4.739629477262497	50.30830502510071	0.2874681260436773	0.7063808385282755	pink,blue
FPMCK2P37RW2	4939	mosquito net	damaged	Yes	Yes	new	ready	intact	0.7674551103264093	0.15677125193178654	0.06897024577483535	0.5702238529920578	new,ready,intact
VNAQPVX4R36A	746	bottle opener	broken	Yes	Yes	fixed	functional		3.901692852377892	0.05265208310447633	0.14945509610697627	0.0	fixed,functional
YYQ2E9ZT4FT3	7834	tank	functional	Yes	Yes	broken			0.8705317974090576	0.3289977554231882	0.0	0.0	broken
P4FAJWWTNR9N	8510	vest	worn	Yes	Yes	new	unused	intact	1.4623411931097507	0.4839003086090088	0.0697882438544184	0.19942717626690865	new,unused,intact
YYQ2E9ZT4FT3	7449	squirt gun	used	Yes	Yes	new			2.587234601378441	1.4579130336642263	0.0	0.0	new
FWD4Z73KK6F6	3957	ice cube	frozen	Yes	Yes	melted	watery		2.9261773452162743	1.1473461054265501	0.005488626266014761	0.0	melted,watery
FWD4Z73KK6F6	3465	guacamole	poisonous	No	Yes	healthy	nutritious	edible	1.6254909336566925	0.01244558661710471	0.041719089495018125	4.375506564974786	healthy,nutritious
FPMCK2P37RW2	7917	tee	empty	No	Yes	occupied			6.647394597530365	0.06690568989142777	0.0	0.0	occupied
YYQ2E9ZT4FT3	2264	detonator	active	Yes	Yes	inactive			0.8308802731335163	0.4261429887264967	0.0	0.0	inactive
YYQ2E9ZT4FT3	8792	wheelchair	available	Yes	Yes	occupied			12.911802530288696	0.15135392313823104	0.0	0.0	occupied
7TVRDX6P4GTP	1823	combination lock	open	Yes	Yes	closed	locked	shut	2.2905062884092326	5.765129253268242	10.889413207769394	0.15211800346150994	shut
MEJWNVYTN6GW	7738	swimming pool	public	Yes	Yes	private			1.4381477609276772	2.5557197630405426	0.0	0.0	
7TVRDX6P4GTP	5061	mustard	dry	Yes	Yes	wet	damp	soggy	1.6963111236691475	0.01977490610443056	0.0032816569728311147	0.01551416062284261	wet,damp,soggy
FWD4Z73KK6F6	7943	television	running	No	Yes	off	unplugged	blank	0.6191728170961142	2.9594799503684044	8.67422556893871e-05	0.2881092485040426	unplugged,blank
FWD4Z73KK6F6	1210	cape	uninhabited	No	Yes	worn	used		23.673877120018005	0.0072659444413147875	0.004978916695108636	0.0	worn,used
FWD4Z73KK6F6	600	birthday cake	finished	No	Yes	unfinished	baking	cooking	6.87837153673172	0.3324490273371339	0.1072083949111402	0.036106604966335	unfinished,baking,cooking
YYQ2E9ZT4FT3	228	awning	high	Yes	Yes	low			0.4478551913052797	0.7854010909795761	0.0	0.0	
FPMCK2P37RW2	1267	cash machine	open	Yes	Yes	closed	empty	offline	9.887515753507612	15.36257416009903	24.714629352092746	0.0010076155376737006	offline
MEJWNVYTN6GW	3178	gate	closed	Yes	Yes	open	ajar		30.396264791488647	6.399458646774293	0.00407537845603656	0.0	open,ajar
7TVRDX6P4GTP	8165	torso	naked	Yes	Yes	clothed	covered	hidden	4.448029771447182	0.09880739962682128	0.390546815469861	0.10048699332401156	clothed,covered,hidden
XE3A9G9ZG27F	4437	lens	open	Yes	Yes	closed	covered	dark	1.1723289266228676	1.0544015094637869	0.13990080915391445	0.36982153542339796	closed,covered,dark
FWD4Z73KK6F6	3940	ice	frozen	Yes	Yes	cracked	breaking	melting	5.567964166402817	0.2828983124345541	2.4598225951194763	16.454704105854034	cracked,breaking
HKXM7AJCMHJQ	7274	soldering iron	burned	Yes	Yes	cold	frozen	cool	0.7032806053757668	4.232790693640709	0.760892266407609	1.5126039274036884	
FWD4Z73KK6F6	2255	desk	clean	Yes	Yes	cluttered	messy	full	3.407924994826317	2.0208669582189028e-05	0.07804302731528877	3.7864439189434047	cluttered,messy
7TVRDX6P4GTP	8880	wing	long	Yes	Yes	short	squat	average	0.3680855734273791	0.28576909098774195	0.0004240383532305714	0.0007290016128536081	short,squat,average
FPMCK2P37RW2	1268	cash machine	operational	Yes	Yes	empty	offline	broken	0.8072398602962494	24.714629352092746	0.0010076155376737006	0.4303068388253449	offline,broken
YYQ2E9ZT4FT3	2828	firewood	clean	Yes	Yes	dirty			2.6847509667277336	0.1202326500788331	0.0	0.0	dirty
7TVRDX6P4GTP	8428	twig	fragile	Yes	Yes	sturdy	strong	unbreakable	0.6620022468268871	0.07022476056590676	0.17886704299598932	0.0027511743610375556	sturdy,strong,unbreakable
W9XTVGDF6CV4	516	beer	expensive	Yes	Yes	cheap	inexpensive		0.6872415542602539	1.2748616747558117	0.0468825688585639	0.0	inexpensive
FPMCK2P37RW2	4384	leash	secure	Yes	Yes	unclasped	broken	untied	1.1801062151789663	2.7566517246668812e-05	2.8025131672620773	2.7566517246668812e-05	unclasped,untied
FWD4Z73KK6F6	7396	spout	large	Yes	Yes	small	tiny	puny	1.4160033315420149	2.060120552778244	0.0460437557194382	0.012357781815808266	tiny,puny
FWD4Z73KK6F6	5162	nose	short	Yes	Yes	long	pointy	obvious	5.771750584244728	2.316296473145485	0.0009547312401991804	0.0032424846722278744	long,pointy,obvious
YYQ2E9ZT4FT3	626	blinder	visible	Yes	Yes	invisible			1.3220654800534248	0.12864546151831746	0.0	0.0	invisible
FWD4Z73KK6F6	1410	cheese	cold	No	Yes	hot	warm	scalding	1.7238816246390345	0.6342815700918436	0.32583591528236866	0.0023758851966704238	hot,warm,scalding
PTQGWRFHYJTJ	8144	tooth	sharp	Yes	Yes	dull	soft	blunt	1.8000695854425433	0.0278112682281062	0.1923107774928212	0.9907424449920654	dull,soft,blunt
FWD4Z73KK6F6	2366	donkey	dead	Yes	Yes	alive	kicking	running	12.101701647043226	0.6823023781180382	0.003020663643837907	0.05176396225579083	alive,kicking,running
VNAQPVX4R36A	3554	hairnet	new	Yes	Yes	used	old	ancient	2.2717654705047607	0.2479366259649396	0.6454199086874723	0.04022428474854678	used,old,ancient
XE3A9G9ZG27F	8521	videogame	successful	Yes	Yes	lame	disaster	failure	0.6864718627184629	0.03905885678250343	0.012174939911346884	0.011892827751580626	lame,disaster,failure
MEJWNVYTN6GW	6017	prism	convex	Yes	Yes	concave			3.9222259074449535	0.006395082891685888	0.0	0.0	concave
FPMCK2P37RW2	7696	sundial	operational	Yes	Yes	shaded	covered	broken	1.5871390700340269	0.02204041084041819	0.3095129504799843	0.28624164406210184	shaded,covered,broken
FWD4Z73KK6F6	8082	toaster oven	installed	No	Yes	unopened	packaged		2.5247814133763318	0.006518084410345182	0.0009407419383933304	0.0	unopened,packaged
FWD4Z73KK6F6	5368	pantyhose	present	No	Yes	gone			0.8461024612188339	0.11213852558284998	0.0	0.0	gone
FWD4Z73KK6F6	8161	torpedo	disabled	Yes	Yes	ready	functional	launching	0.3711227793246508	0.07303631864488125	0.4059632774442434	0.009815058729145676	ready,launching
HKXM7AJCMHJQ	2988	fondue	sweet	Yes	Yes	sour	salty	rotten	1.4042440801858902	0.11349719716235995	0.0889990828000009	0.013620495155919343	sour,salty,rotten
XE3A9G9ZG27F	2095	cross	holy	Yes	Yes	tainted	sinful	unholy	2.088351361453533	0.0005079157290310832	0.009805525769479571	0.009805525769479571	tainted,sinful,unholy
7TVRDX6P4GTP	6906	shopping basket	empty	Yes	Yes	full	stuffed	filled	24.323441088199612	1.3179753907024858	0.043067149817943566	0.30611129477620125	full,stuffed,filled
FWD4Z73KK6F6	8688	watering can	broken	Yes	Yes	working	pouring	together	0.5105630494654179	0.16649580793455246	0.0007445666142302798	0.0006254686468309956	working,pouring,together
FWD4Z73KK6F6	457	bean	cold	No	Yes	warm	heated	boiling	0.9928680025041104	0.2647814573720097	0.06402962026186287	0.08237450965680182	warm,heated,boiling
YYQ2E9ZT4FT3	5442	pastry	cold	Yes	Yes	warm			3.95675040781498	0.7837597280740738	0.0	0.0	warm
FWD4Z73KK6F6	8276	treasure	complete	No	Yes	pieced	broken	scattered	1.0917818173766136	0.0031679046514909714	0.3218017751350999	0.013601606769952923	pieced,broken,scattered
FWD4Z73KK6F6	4693	mantle	thick	Yes	Yes	runny	thin		1.0649561882019043	0.0006711800779157784	1.7160046845674517	0.0	runny
PTQGWRFHYJTJ	563	bin	free	Yes	Yes	expensive	costly	overpriced	1.859479397535324	0.09935180423781276	0.008833486208459362	0.017875216144602746	expensive,costly,overpriced
YYQ2E9ZT4FT3	3190	gazelle	right	No	Yes	wrong			3.2939534634351735	0.641506165266037	0.0	0.0	wrong
VNAQPVX4R36A	8925	wood	soft	Yes	Yes	hard	firm	stiff	1.8396532163023949	0.9500723332166672	0.01920811046147719	0.0706008868291974	hard,firm,stiff
FPMCK2P37RW2	667	board	free	Yes	Yes	expensive	costly	valuable	1.6126057133078575	0.004029004412586801	0.0009543467058392707	0.0004343840828369139	expensive,costly,valuable
7TVRDX6P4GTP	8084	toaster oven	operational	Yes	Yes	broken	operational	unusable	1.830868609249592	0.32615766394883394	1.830868609249592	0.006518084410345182	broken,unusable
VNAQPVX4R36A	4409	leg	solid	Yes	Yes	shaky	hollow	flimsy	2.546676993370056	0.01903797383420169	0.15856772661209104	0.005489078466780486	shaky,hollow,flimsy
FWD4Z73KK6F6	4654	man	old	Yes	Yes	young	youthful	lively	0.6115881260484457	0.6151596549898386	0.00030488306492770784	0.0009575760486768561	youthful,lively
FWD4Z73KK6F6	2680	face	smooth	Yes	Yes	scratchy	rough	hairy	0.8838539943099022	0.0007049347004794981	0.047338585136458285	0.015625361993443214	scratchy,rough,hairy
FPMCK2P37RW2	4274	knot	complete	Yes	Yes	incomplete	untied	unready	0.8352960459887981	0.20703349728137246	0.023606789181940258	0.023606789181940258	incomplete,untied,unready
7TVRDX6P4GTP	4845	milk	sweet	Yes	Yes	tart	sour	savory	3.071063570678234	0.006201219366630539	0.6525772623717785	0.006201219366630539	tart,sour,savory
YKGFKQKA2WC2	5409	parfait	empty	No	Yes	full	packed	overflowing	1.8598295748233795	0.3066390287131071	0.004493888627621345	0.047102733515203	full,packed,overflowing
FWD4Z73KK6F6	77	alpaca	uncommon	No	Yes	common	synonymous	everywhere	1.2939215637743473	1.5087719075381756	0.014193063543643802	0.036312744487077005	synonymous,everywhere
FWD4Z73KK6F6	6939	shower	going	No	Yes	broken	dead	inoperable	1.7335351556539536	0.012528809020295741	0.045446414151228964	0.00014189541843734332	broken,dead,inoperable
FWD4Z73KK6F6	2216	dagger	missing	No	Yes	there	safe	protected	2.679886482656002	3.295300155878067	0.3545250277966261	0.03058714210055768	safe,protected
EGZANDYA4C6Q	2054	cream	strong	Yes	Yes	weak	light	flavourless	1.1076676659286022	0.12398547260090707	0.5376377142965794	0.005022501500207	weak,light,flavourless
7TVRDX6P4GTP	4799	medal	gold	Yes	Yes	bronze	silver	wooden	10.64569130539894	4.861478880047797	8.189867436885834	0.32316558063030243	bronze,silver,wooden
EGZANDYA4C6Q	209	artichoke	rare	No	Yes	common	usual	ordinary	3.8101237267255774	0.640360452234745	0.012341451656538991	0.005402165334089659	common,usual,ordinary
FWD4Z73KK6F6	4946	moth	migratory	Yes	Yes	stationary	embedded	home	2.9599372297525406	0.0689651700668037	0.0008071542652032804	0.002660277095856145	stationary,embedded,home
7TVRDX6P4GTP	3513	gutter	wet	Yes	Yes	dry	arid	barren	0.7044704630970955	2.937711775302887	0.19698482938110828	0.2701622899621725	arid,barren
VNAQPVX4R36A	105	amplifier	functional	Yes	Yes	broken	defective	inoperable	0.5923713091760874	0.23129775654524565	0.257758772931993	0.004395331416162661	broken,defective,inoperable
YYQ2E9ZT4FT3	6399	rocket	empty	Yes	Yes	full			2.75554358959198	0.08125815074890852	0.0	0.0	full
YYQ2E9ZT4FT3	6193	raisin	cold	No	Yes	warm			1.4226458966732023	0.39554666727781296	0.0	0.0	warm
VNAQPVX4R36A	4741	mashed potato	edible	Yes	Yes	inedible	poisonous	rotten	0.7132560480386019	0.01668357290327549	0.04168320447206497	0.018458244448993355	inedible,poisonous,rotten
VNAQPVX4R36A	5917	poodle	dead	Yes	Yes	alive	living	lively	2.6885075494647026	0.28830040246248245	0.010397285223007202	0.013908727851230651	alive,living,lively
MEJWNVYTN6GW	3355	gopher	edible	No	Yes	inedible			0.5965186282992363	0.008315126615343615	0.0	0.0	inedible
FWD4Z73KK6F6	8032	tiger	silent	No	Yes	noisy	loud	roaring	1.5081156976521015	0.00932131297304295	0.005932668500463478	0.045155492261983454	noisy,loud,roaring
MEJWNVYTN6GW	6979	sickle	sharp	Yes	Yes	dull	blunted		2.0977534353733063	0.07485515088774264	0.006669116555713117	0.0	dull,blunted
MEJWNVYTN6GW	1222	car door	bolted	No	Yes	unbolted			0.07747893687337637	1.05826579499535e-05	0.0	0.0	unbolted
YYQ2E9ZT4FT3	5505	pencil	there	Yes	Yes	gone			0.914986990392208	20.73292136192321	0.0	0.0	
4TR6J693M9XK	5714	ping-pong table	covered	No	Yes	uncovered	open		0.7949627935886383	0.07625858415849507	1.4867249876260755	0.0	uncovered
YYQ2E9ZT4FT3	2574	egg	edible	Yes	Yes	rotten			1.239850278943777	0.043457577703520656	0.0	0.0	rotten
FWD4Z73KK6F6	6217	rat	scared	No	Yes	bold	brazen	brave	0.9216425940394402	0.020519019744824608	0.0009898097232508007	0.017326856323052198	bold,brazen,brave
YYQ2E9ZT4FT3	4676	manhole	large	No	Yes	narrow			0.3037840360775589	0.5544829182326794	0.0	0.0	
7TVRDX6P4GTP	5730	pipe	bent	Yes	Yes	straight	level	even	0.7437666878104209	0.5361853167414665	0.02094666560878977	0.00344695508829318	straight,level,even
FPMCK2P37RW2	1422	cheesecake	delicious	Yes	Yes	disgusting	terrible	inedible	11.080900579690931	0.2421968616545201	0.040440334123559296	0.007491157157346606	disgusting,terrible,inedible
FPMCK2P37RW2	4655	man	afraid	Yes	Yes	brave	determined	unafraid	0.7458972744643688	0.06692584720440209	0.06595533923245966	0.000606612866249634	brave,determined,unafraid
FWD4Z73KK6F6	1167	candy	safe	No	Yes	dangerous	hazardous		1.1356597766280174	0.21909493952989573	0.004829389581573196	0.0	dangerous,hazardous
YYQ2E9ZT4FT3	1848	compost	acidic	Yes	Yes	neutral			2.013716101646424	0.14327605022117496	0.0	0.0	neutral
XE3A9G9ZG27F	5158	noose	open	Yes	Yes	closed	tight	locked	1.797553524374962	3.6595471203327183	4.490775987505914	0.4358715377748013	locked
FWD4Z73KK6F6	3601	hand	human	Yes	Yes	animal	ape		0.39993650279939175	0.004015536615042947	5.657389010593761e-05	0.0	animal,ape
FWD4Z73KK6F6	3396	granola	good	Yes	Yes	bad	stale	rotten	2.0152380689978604	0.20711529068648807	0.5049420986324549	0.25562853552401066	bad,stale,rotten
YYQ2E9ZT4FT3	3688	headrest	adjustable	Yes	Yes	fixed			4.697282239794732	1.742606796324253	0.0	0.0	fixed
VNAQPVX4R36A	7161	smoothie	hot	No	Yes	cold	mild	icy	1.384066976606846	1.4867392368614674	0.10632178746163844	0.02086718159262091	mild,icy
FWD4Z73KK6F6	570	binoculars	working	No	Yes	broken	trash	garbage	0.4955712705850601	1.7089050263166428	0.005111036807647906	0.002813069477269892	trash,garbage
FWD4Z73KK6F6	2065	cream cheese	melted	Yes	Yes	solid	frozen	stuck	1.0214659385383131	0.5605349782854319	0.6115105003118515	0.0059690602938644605	solid,frozen,stuck
7TVRDX6P4GTP	6688	scone	smooth	No	Yes	flaky	rough		5.838431417942048	0.011427883146097884	0.04374142445158213	0.0	flaky,rough
HKXM7AJCMHJQ	5408	parfait	complete	No	Yes	eaten	ingredients	seperate	0.8641240186989307	0.01480972132412717	8.52078414936841e-05	0.047102733515203	eaten,ingredients,seperate
FWD4Z73KK6F6	3218	gel	smooth	Yes	Yes	sticky	lobby	blobby	3.3610451966524124	0.8111899718642235	7.050351769066765e-06	0.003208605994586833	sticky,lobby,blobby
YYQ2E9ZT4FT3	8026	tiara	unique	Yes	Yes	generic			0.6023400463163853	0.01298795104958117	0.0	0.0	generic
MEJWNVYTN6GW	5348	panther	present	Yes	Yes	absent	away	gone	0.7157265208661556	1.4028983190655708	0.04124745319131762	0.7812629453837872	away
FWD4Z73KK6F6	7070	skirt	longer	Yes	Yes	shorter	skimpy	revealing	1.309800799936056	0.6450179964303969	0.0043680051021510735	0.010536194167798385	shorter,skimpy,revealing
