Word	Associative Bias	Alternative	bert-base-cased	bert-large-cased-whole-word-masking	roberta-base	roberta-large	distilroberta-base	DistilBERT	squeezebert/squeezebert-uncased	google/mobilebert-uncased	allenai/longformer-base-4096	allenai/longformer-large-4096	albert-base-v2	albert-large-v2	albert-xlarge-v2	albert-xxlarge-v2	distilbert-base-cased
pipe	long	small	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True
lemon	sweet	bitter	False	False	True	True	True	False	False	True	False	True	True	True	True	True	True
lemon	sweet	sour	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True
cloud	there	here	True	True	False	False	False	False	False	True	False	False	True	True	False	False	False
zucchini	Italian	german	True	True	True	True	True	True	True	False	True	True	False	False	True	False	False
zucchini	Italian	american	True	True	True	True	True	True	True	False	True	True	False	False	True	False	False
throne	vacant	occupied	True	True	True	False	False	True	True	True	True	False	False	False	False	False	True
honey	good	bad	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True
honey	good	awful	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
honey	good	terrible	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
bed	empty	full	True	True	True	False	True	True	True	True	True	False	False	True	True	True	True
bed	empty	occupied	True	True	True	False	True	True	True	True	True	False	False	False	False	False	True
bed	empty	unavailable	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
prune	fruit	fake	True	True	False	True	True	True	True	True	True	True	True	True	False	True	True
mug	cold	hot	True	True	False	False	False	True	True	True	False	False	False	False	False	True	False
exhaust pipe	straight	curved	True	True	True	True	True	False	True	True	True	True	False	False	False	True	True
exhaust pipe	straight	crooked	True	True	True	True	True	True	True	True	True	True	False	False	False	True	True
exhaust pipe	straight	bent	True	True	False	True	True	True	True	True	True	True	False	False	False	True	True
puppet	dead	alive	True	True	True	True	True	True	True	True	True	True	False	False	False	True	True
puppet	dead	functional	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True
puppet	dead	animated	True	True	True	True	True	True	True	False	False	True	False	True	False	True	True
bubble wrap	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
lizard	poisonous	edible	True	True	True	False	False	False	True	False	True	False	True	False	False	False	True
poinsettia	long	short	False	False	True	True	True	True	True	False	True	True	False	False	True	False	False
hourglass	empty	full	True	True	True	False	True	True	False	True	True	True	False	False	True	True	True
tattoo	there	missing	False	True	True	False	True	False	False	False	False	True	True	True	False	True	False
tattoo	there	gone	False	False	True	False	True	False	False	True	False	True	False	False	False	False	True
card	empty	full	True	True	True	True	False	True	True	True	False	True	False	False	True	True	True
bed	warm	cold	False	False	False	True	True	False	False	False	True	True	True	False	True	False	False
hoe	long	short	False	True	False	True	True	True	True	False	True	True	True	True	False	False	False
notebook	empty	filled	True	True	True	True	True	True	True	True	True	False	False	True	False	True	True
hay	warm	cold	False	True	False	True	False	False	False	False	False	True	True	False	True	False	False
hay	warm	frozen	False	True	True	True	True	True	False	False	False	True	True	False	False	False	True
hay	warm	wet	False	True	True	True	True	False	False	False	False	True	False	False	False	False	False
beehive	large	small	False	True	False	True	False	False	False	False	False	True	False	True	True	True	False
beehive	large	tiny	True	True	False	True	True	True	True	True	True	True	False	True	False	True	True
beehive	large	puny	True	True	True	True	True	True	True	True	True	True	False	True	False	True	True
game	simple	complex	True	True	True	True	True	True	False	True	False	True	True	False	False	True	True
mashed potato	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
pistachio	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
surfboard	rigid	flexible	False	True	False	False	False	True	True	True	True	False	False	False	False	False	True
surfboard	rigid	broken	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False
surfboard	rigid	bent	True	True	True	False	False	True	True	True	True	False	False	False	False	False	True
hot chocolate	good	bad	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
bikini	transparent	intransparent 	True	True	True	False	False	True	True	True	True	False	True	False	False	False	False
chimney	steep	flat	True	True	False	False	False	True	True	False	False	False	True	True	True	False	True
notepad	empty	full	True	True	True	True	False	True	True	True	True	True	False	False	True	True	True
loveseat	there	removed	False	True	True	True	True	True	False	False	False	True	False	True	False	True	True
loveseat	there	delivered	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
loveseat	there	shipped	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
water bottle	plastic	steel	True	True	True	False	True	True	True	True	True	False	True	True	True	True	True
man	here	there	False	False	True	True	True	True	False	False	True	True	False	False	True	True	True
doll	human	inhuman	True	True	True	True	True	True	True	True	True	True	True	True	False	True	False
pancake	edible	ruined	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
pancake	edible	spoiled	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
pancake	edible	contaminated	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
envelope	open	closed	False	True	True	False	False	False	False	False	True	False	False	False	True	False	False
tent	full	empty	False	False	False	True	False	False	False	False	False	False	True	True	False	False	False
jar	heavy	light	True	True	True	True	False	True	True	True	True	False	True	True	True	True	True
foot	long	short	False	True	True	True	True	True	True	False	True	True	True	False	True	False	False
quad	symmetrical	asymmetrical	True	True	False	False	False	True	True	True	False	False	True	True	False	False	False
bagpipe	musical	fake	True	True	False	False	False	True	True	True	False	False	True	False	True	True	True
box	empty	full	True	True	True	True	False	True	True	True	False	True	False	True	True	True	True
goblet	empty	full	True	True	True	True	False	True	True	True	True	True	False	False	True	True	True
champagne	good	awful	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
champagne	good	terrible	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
champagne	good	horrible	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
stingray	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
milkshake	sweet	sour	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
milkshake	sweet	bitter	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
milkshake	sweet	bland	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False
orchid	poisonous	edible	True	False	False	False	False	False	True	False	False	False	False	False	False	False	True
spur	long	short	False	False	False	True	True	True	True	False	True	True	True	False	True	False	False
spur	long	stubby	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True
spur	long	petite	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True
drawer	empty	full	True	True	True	True	False	True	True	True	True	True	False	True	True	True	True
onion	edible	rotten	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
onion	edible	poisoned	True	True	True	False	False	True	True	True	True	False	False	True	False	False	True
toothpaste	liquid	charcoal	True	True	True	True	True	True	True	True	True	True	False	True	False	False	True
toothpaste	liquid	dry	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False
toothpaste	liquid	powder	True	True	True	False	False	True	True	True	True	False	False	True	False	False	True
buffet	open	closed	False	True	True	False	False	False	False	True	True	False	True	False	True	True	True
bush	dead	alive	True	True	False	True	True	True	True	True	True	True	False	False	True	True	True
bush	dead	healthy	True	True	True	True	True	False	True	True	True	True	False	False	True	True	True
bush	dead	thriving	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True
brush	long	short	False	False	False	True	True	False	True	False	True	True	True	False	False	False	False
soccer ball	round	square	True	True	True	True	False	True	True	True	True	True	True	False	True	False	True
soccer ball	round	triangular	True	True	True	True	True	True	True	True	True	True	False	True	False	False	True
ant	alive	dead	False	True	False	False	False	False	True	True	False	False	True	True	True	False	False
scale	linear	curvy	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
scale	linear	jagged	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
scale	linear	nonlinear	True	True	True	True	True	True	True	True	True	True	False	True	False	True	True
cheese	hard	soft	False	True	False	False	False	False	True	False	False	True	False	True	False	False	False
ping-pong table	endless	short	False	True	False	False	False	True	False	False	False	False	True	False	True	False	False
ping-pong table	endless	tiny	False	True	False	False	False	True	True	True	False	False	True	False	False	False	True
ping-pong table	endless	small	False	True	False	False	False	False	False	True	False	False	True	False	True	False	False
pipe	cylindrical	rectangle	True	True	False	False	False	True	True	True	False	False	False	True	False	False	True
pipe	cylindrical	square	True	True	False	False	True	True	True	True	False	False	True	True	True	False	True
pipe	cylindrical	joint	True	True	False	False	False	True	True	True	False	False	True	True	True	False	True
wooden leg	hollow	dense	True	True	True	False	False	True	True	True	True	False	False	True	False	False	True
oil	expensive	inexpensive	True	True	True	True	True	True	True	True	True	True	False	True	False	False	True
pocket	empty	full	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True
soup	ready	unprepared	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
altar	empty	full	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True
altar	empty	clogged	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True
gel	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
trowel	long	short	False	True	False	True	True	True	True	False	True	True	True	False	False	False	False
credit card	optional	mandatory	True	True	True	True	True	True	True	True	True	True	True	False	False	False	True
treasure	empty	full	True	True	True	True	False	True	False	True	False	True	False	False	False	True	True
pomegranate	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
football	good	damaged	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
football	good	unusable	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False
boy	alone	accompanied	True	True	True	True	True	True	True	True	True	True	False	True	False	True	True
tadpole	poisonous	edible	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True
yo-yo	plastic	glass	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True
weed	poisonous	edible	True	False	True	False	False	False	True	True	False	False	False	False	False	False	True
trough	deep	shallow	False	True	True	True	True	False	True	False	True	True	True	True	False	True	False
ping-pong table	circular	square	False	True	True	False	False	True	True	False	True	False	False	False	True	True	False
ping-pong table	circular	standard	False	True	True	False	False	True	True	True	True	False	False	False	True	False	True
ping-pong table	circular	rectangular	False	True	False	False	False	False	True	True	False	False	False	False	False	True	False
caviar	edible	leftovers	True	True	True	False	False	True	True	True	True	False	False	True	False	False	True
caviar	edible	expired	True	True	True	False	False	True	True	True	True	False	False	True	False	False	True
hobbyhorse	one	many	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
canvas	blank	filled	True	True	True	True	True	True	True	True	True	True	False	False	False	False	True
puppy	dead	alive	True	True	True	True	True	True	True	True	True	True	False	False	False	True	True
belt buckle	optional	mandatory	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True
cornmeal	bitter	sweet	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False
gum	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
figurine	small	large	True	True	False	False	False	True	True	True	True	False	False	True	False	False	True
figurine	small	huge	True	True	True	False	False	True	True	True	True	True	False	False	False	True	True
figurine	small	gigantic	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True
toilet	open	shut	True	True	True	False	False	True	True	True	True	True	True	False	True	True	True
eye	open	closed	False	True	False	False	False	False	False	False	False	False	True	False	True	False	True
gift	good	bad	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
broccoli	edible	inedible	True	True	True	False	False	True	True	True	True	False	False	True	False	False	True
broccoli	edible	uneatable	True	True	True	False	False	True	True	True	True	False	False	True	False	False	True
broccoli	edible	rotten	True	True	True	False	False	True	True	True	True	False	False	True	False	False	True
bookshelf	large	small	False	False	False	True	True	True	False	True	True	True	False	True	True	True	True
bacon	cold	hot	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
tool	useful	useless	False	True	True	False	False	True	True	False	True	False	True	False	False	False	True
gong	large	small	False	True	True	False	False	False	False	False	False	True	True	False	True	True	False
gong	large	tiny	True	True	True	True	False	True	True	True	True	True	True	False	False	True	True
gong	large	short	False	True	True	True	True	False	False	True	False	True	False	False	False	True	True
clipboard	empty	full	True	True	True	True	False	True	False	True	True	True	False	False	False	True	True
clipboard	empty	overflowing	True	True	True	True	True	True	True	True	True	True	True	True	False	True	False
clipboard	empty	stuffed	True	True	True	True	True	True	True	True	True	True	False	False	False	True	True
pallet	empty	full	True	True	True	True	True	True	True	True	False	True	False	False	True	True	True
trampoline	stationary	mobile	False	True	True	False	False	True	False	False	True	False	False	False	False	False	True
ambulance	there	gone	False	False	False	False	False	True	True	True	False	False	False	False	False	False	True
ambulance	there	missing	False	True	True	True	True	False	True	False	False	True	True	True	True	True	True
ambulance	there	elsewhere	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
table	complete	incomplete	False	False	True	True	True	False	True	False	False	True	False	True	False	True	False
cufflink	gold	silver	False	True	True	True	True	True	True	True	True	True	False	False	False	False	True
bowl	hollow	thick	True	True	True	False	False	True	False	True	True	False	False	False	False	False	True
bowl	hollow	heavy	True	True	True	False	False	True	False	True	True	False	False	False	True	False	True
bowl	hollow	stuffed	True	True	True	False	False	True	True	True	True	False	False	False	False	False	True
aardvark	extinct	common	False	True	True	False	False	True	True	False	True	False	True	True	True	False	True
aardvark	extinct	alive	True	True	False	False	False	True	True	True	True	False	True	True	False	False	True
aardvark	extinct	present	False	True	False	False	False	True	False	True	True	False	True	True	True	False	False
wax	liquid	mushy	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True
wax	liquid	gel	True	True	True	True	False	True	True	True	True	True	True	True	False	False	True
wax	liquid	hardened	True	True	True	True	True	True	True	True	True	True	False	True	False	False	True
beehive	small	huge	True	True	False	False	False	True	True	True	True	True	False	True	False	True	True
dagger	sharp	dull	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
exhaust pipe	vertical	horizontal	False	True	True	False	False	False	False	False	True	False	False	True	False	False	False
exhaust pipe	vertical	angled	True	True	True	False	False	True	True	True	True	False	False	False	False	False	True
exhaust pipe	vertical	curved	True	True	True	False	False	True	True	True	True	False	False	True	False	False	True
tarantula	male	female	True	True	True	True	False	True	False	True	True	False	True	False	True	False	True
ukulele	musical	fake	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True
pulpit	empty	occupied	True	True	True	True	True	True	True	True	True	False	False	False	True	True	True
pulpit	empty	full	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True
iron	iron	gold	True	True	True	False	False	True	True	True	True	True	True	True	False	False	False
iron	iron	aluminum	True	True	True	True	True	True	True	True	True	True	False	True	False	True	True
turnstile	automatic	manual	False	True	True	True	False	True	True	True	True	True	True	False	False	True	True
cake mix	simple	complicated	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
desk	empty	full	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True
star fruit	edible	rotten	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
star fruit	edible	poisonous	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
star fruit	edible	spoiled	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
globe	round	oblong	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
globe	round	squashed	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
globe	round	flat	False	True	False	True	False	True	True	False	False	True	True	True	True	True	False
television	good	bad	True	True	True	False	True	True	True	True	True	False	True	True	False	False	True
test tube	cylindrical	angular	True	True	False	False	True	True	True	True	False	False	True	True	False	False	True
test tube	cylindrical	asymmetric	True	True	False	False	False	True	True	True	False	False	True	True	False	False	True
test tube	cylindrical	cubic	True	True	False	False	False	True	True	True	False	False	False	True	False	False	True
bowling ball	spherical	crooked	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
bowling ball	spherical	squarish	True	True	True	False	False	True	True	True	True	False	True	False	False	False	False
bowling ball	spherical	triangular	True	True	True	False	False	True	True	False	False	False	True	False	False	False	True
sandbag	portable	immobile	True	True	True	False	False	True	True	True	True	False	True	False	False	False	False
alligator	large	small	False	True	True	True	True	True	False	True	False	True	True	False	True	True	False
alligator	large	tiny	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True
alligator	large	little	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True
jukebox	simple	streamlined	True	True	True	True	False	True	True	True	True	True	True	False	False	True	False
scoreboard	accurate	inaccurate	True	True	True	False	False	True	True	True	True	False	False	False	False	False	False
scoreboard	accurate	wrong	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
scoreboard	accurate	false	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
diving board	portable	stuck	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
toe	long	short	False	True	True	True	True	False	True	False	True	True	True	False	True	False	False
toe	long	small	False	True	True	True	True	True	True	False	True	True	True	True	False	False	False
toe	long	little	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
stuffing	good	bad	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
stuffing	good	poor	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
stuffing	good	sub-par	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
candy cane	candy	fruit	True	True	True	False	False	True	True	True	False	False	True	True	True	False	True
candy cane	candy	vegetable	True	True	True	False	False	True	True	True	False	False	True	True	False	False	True
bolt	open	closed	False	True	False	False	False	False	False	False	True	False	True	False	True	False	False
bolt	open	locked	True	True	True	False	False	False	True	False	True	False	True	True	True	True	True
bolt	open	sealed	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True
strap	elastic	solid	False	True	False	False	False	False	True	True	False	False	False	False	True	False	False
strap	elastic	rigid	False	True	True	False	False	False	True	True	False	False	False	False	False	False	False
strap	elastic	inflexible	True	True	True	False	False	True	True	True	True	False	False	False	False	False	False
fishhook	long	short	False	True	True	True	True	True	True	False	True	True	True	False	True	False	False
chili	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
chili	edible	toxic	True	True	False	False	False	True	True	True	True	False	True	True	False	False	True
chili	edible	poisonous	True	True	False	False	False	True	True	True	True	False	True	True	False	False	True
robe	long	short	False	True	True	True	True	True	True	False	True	True	True	False	False	False	True
seafood	good	disgusting	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
seafood	good	gross	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
seafood	good	horrible	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
popcorn	hot	cold	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
tennis ball	round	square	True	True	True	True	False	True	True	True	True	True	True	True	True	False	True
diving board	plastic	metal	False	True	True	False	False	True	True	True	True	False	True	True	False	True	True
diving board	plastic	composite	True	True	True	False	False	True	True	True	True	False	False	False	False	True	True
diving board	plastic	rock	True	True	True	False	False	True	True	True	True	False	False	False	False	True	True
cornucopia	large	small	False	True	True	True	True	False	False	True	True	True	True	False	True	True	False
raft	full	empty	False	False	False	True	True	False	False	False	False	False	True	True	False	False	False
raft	full	light	True	True	True	True	False	True	True	False	True	False	True	True	True	True	True
raft	full	unused	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
oyster	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
telephone pole	vertical	horizontal	True	True	False	False	False	False	True	False	True	False	False	True	False	False	False
urn	empty	filled	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True
pillow	empty	full	True	True	True	False	False	True	True	True	True	False	False	False	False	True	True
pillow	empty	stuffed	True	True	True	True	True	True	True	True	True	True	False	True	False	True	True
giraffe	extinct	alive	True	True	False	False	False	True	True	True	True	False	True	True	False	False	True
hammer	heavy	light	True	True	True	False	False	True	True	True	False	False	True	True	True	True	True
maple syrup	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
sauerkraut	German	english	True	True	True	True	True	True	True	False	True	True	False	True	True	False	False
yo-yo	circular	square	False	True	False	False	True	True	False	True	True	False	True	False	False	False	False
milk	sweet	bitter	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True
pepperoni	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
pepperoni	edible	toxic	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
beer	cold	warm	True	True	True	True	False	True	True	True	True	True	False	True	False	True	True
playpen	empty	full	True	True	True	False	False	True	True	True	False	True	False	False	True	True	True
blackberry	edible	poison	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
blackberry	edible	old	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
blackberry	edible	rancid	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
backpack	heavy	light	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True
cardboard	blank	printed	True	True	True	False	False	True	True	True	True	False	False	False	False	False	True
cardboard	blank	decorated	True	True	True	True	True	True	True	True	True	True	False	True	False	False	True
landmine	explosive	safe	True	True	False	False	False	True	True	True	True	False	False	False	False	False	False
bowling ball	plastic	metal	True	True	True	False	False	True	True	True	False	False	True	True	False	True	True
eye	visible	invisible	True	True	False	True	True	True	True	True	True	True	True	True	False	False	True
footrest	flat	bumpy	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
lime	edible	toxic	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
lime	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
lime	edible	poisonous	True	True	False	False	False	True	False	True	True	False	True	True	False	False	False
fruit	edible	toxic	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
fruit	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
fruit	edible	poisonous	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
mouse	intelligent	stupid	True	True	False	False	False	True	True	True	True	False	True	False	False	False	True
mouse	intelligent	unintelligent	True	True	True	False	False	True	True	True	True	False	True	False	False	False	False
mouse	intelligent	dim	True	True	True	False	True	True	True	True	True	False	True	True	True	False	True
cuckoo clock	ancient	modern	True	True	True	False	False	True	True	False	False	False	True	False	True	True	True
cuckoo clock	ancient	new	False	True	False	False	False	True	False	False	False	False	True	True	False	True	True
charger	portable	immobile	True	True	True	False	False	True	False	True	True	False	True	False	False	False	False
charger	portable	immovable	True	True	True	False	False	True	False	True	True	False	True	False	False	False	False
charger	portable	fixed	False	True	False	False	False	True	False	True	True	False	True	False	False	False	False
bubble	empty	full	True	True	False	False	False	True	True	True	False	True	False	False	False	True	True
bubble	empty	filled	True	True	True	False	False	True	False	True	True	False	False	False	False	False	True
gondola	empty	full	True	True	False	True	False	True	False	True	False	True	False	False	True	True	True
gondola	empty	overflowing	True	True	True	True	True	True	True	True	True	True	False	True	False	True	True
gondola	empty	stuffed	True	True	True	True	True	True	True	True	True	True	False	False	False	True	True
sea urchin	poisonous	edible	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
money	yours	his	True	True	True	False	False	True	True	True	True	False	False	True	False	False	True
skin	smooth	rough	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
skin	smooth	coarse	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
marble	precious	common	True	True	True	False	True	True	True	True	False	False	False	False	True	False	True
marble	precious	cheap	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
marble	precious	ruined	True	True	True	False	False	True	True	True	True	False	False	False	False	False	True
lanyard	gold	red	False	True	False	False	True	False	False	False	False	False	True	False	False	True	False
birdhouse	open	closed	False	True	True	False	False	False	True	False	True	False	True	False	False	False	True
locker	open	closed	False	False	True	False	False	False	False	False	True	False	True	False	False	False	True
coal	hot	cold	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
coal	hot	icy	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
coal	hot	chilly	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
pitchfork	long	short	False	True	False	True	True	True	False	False	True	True	True	False	True	False	True
money	there	gone	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
money	there	missing	False	True	True	True	True	False	False	False	False	True	True	True	True	True	False
beanbag	portable	immobile	True	True	True	False	False	True	True	True	True	False	True	False	False	False	False
beanbag	portable	unlovable	True	True	True	False	False	True	True	True	True	False	True	False	False	False	False
beanbag	portable	heavy	False	True	False	False	False	True	True	True	True	False	True	False	True	False	True
blackberry	poisonous	non-toxic	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
blackberry	poisonous	safe	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
blackberry	poisonous	fine	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True
dalmatian	human	canine	False	True	True	True	True	False	True	True	True	True	True	True	False	True	False
snail	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
snail	edible	rotten	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
snail	edible	molly	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
panther	prey	predator	True	True	True	False	False	True	False	False	True	False	True	False	False	False	True
panther	prey	hunting	True	True	True	False	False	False	False	False	True	False	True	False	True	False	False
parking meter	full	empty	True	False	False	False	False	False	False	True	True	False	True	True	False	False	False
parking meter	full	expired	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
boy	dead	alive	True	True	True	True	True	True	True	True	True	True	False	False	False	True	True
raspberry	edible	smashed	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
raspberry	edible	dropped	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
raspberry	edible	destroyed	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
pillow	warm	cool	True	True	True	True	False	True	True	True	True	True	True	True	True	False	True
pillow	warm	cold	False	True	True	True	True	False	True	True	True	True	True	False	True	False	False
pillow	warm	comfortable	False	True	True	True	True	True	True	False	False	True	False	False	False	False	True
puddle	empty	overflowing	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
power line	overhead	underneath	True	True	True	False	False	True	False	True	True	False	True	False	False	False	True
satellite dish	circular	square	True	True	True	False	False	True	True	True	True	False	False	False	True	False	True
satellite dish	circular	rectangular	True	True	False	False	False	True	True	True	False	False	False	False	False	True	False
satellite dish	circular	triangular	True	True	True	False	False	True	True	True	True	False	False	False	False	True	True
basket	round	square	True	True	False	False	False	True	True	False	False	True	True	True	False	False	False
test tube	circular	rectangular	True	True	False	False	False	True	True	True	False	False	False	True	False	True	False
fire	hot	cold	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
nail	sharp	dull	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
seal	circular	angular	True	True	True	False	True	True	True	True	True	False	False	False	False	True	True
seal	circular	square	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True
crepe	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
crepe	edible	toxic	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True
crepe	edible	poisonous	True	True	True	False	False	True	False	True	True	False	True	True	False	False	False
teapot	cold	warm	True	True	True	True	False	True	True	False	False	False	False	True	False	True	True
teapot	cold	hot	True	True	False	False	False	True	True	False	False	False	False	False	False	False	False
teapot	cold	empty	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False
cocoon	elastic	stiff	True	True	True	False	False	True	True	True	True	False	False	False	False	False	True
cocoon	elastic	hard	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False
cocoon	elastic	unbending	True	True	True	False	False	True	True	True	True	False	False	False	False	False	False
pickle	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
pickle	edible	toxic	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
pickle	edible	poisonous	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
crab	edible	sick	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True
crab	edible	diseased	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
crab	edible	ill	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True
heater	cold	hot	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
face	human	feline	True	True	True	True	True	True	True	True	True	True	True	True	False	True	False
sundial	ancient	new	False	True	False	False	False	True	False	False	False	False	True	True	False	True	False
