	Word	Associative Bias	Alternative	p_Associative Bias_BERT_large	p_Alternative_BERT_large	AssociativeBiasSatisfied_BERT_large
2313	hay	warm	frozen	2.7881700545549397	0.058374978834763176	True
2314	hay	warm	wet	2.7881700545549397	0.8406947366893291	True
2315	beehive	large	small	1.1811287142336369	0.88348388671875	True
2316	beehive	large	tiny	1.1811287142336369	0.20238484721630806	True
2317	beehive	large	puny	1.1811287142336369	0.04428719694260508	True
2318	game	simple	complex	4.965595528483392	0.6640741601586342	True
2319	mashed potato	edible	inedible	10.303836315870283	0.034480183967389166	True
2320	pistachio	edible	inedible	5.2454981952905655	0.0262939662206918	True
2321	surfboard	rigid	flexible	9.142653644084929	8.615151792764664	True
2322	surfboard	rigid	broken	9.142653644084929	0.00849520511110313	True
2323	surfboard	rigid	bent	9.142653644084929	0.008363454981008545	True
2324	hot chocolate	good	bad	4.983532056212424	0.0958988966885954	True
2325	bikini	transparent	intransparent 	1.1924780905246737	0.06555436993949115	True
2326	chimney	steep	flat	5.170757696032523	0.735718896612525	True
2327	notepad	empty	full	5.045080184936523	0.1049916259944439	True
2328	loveseat	there	removed	0.25584890972822905	0.027676241006702185	True
2329	loveseat	there	delivered	0.25584890972822905	0.0007845696018193847	True
2330	loveseat	there	shipped	0.25584890972822905	0.0002207043053203961	True
2331	water bottle	plastic	steel	15.557006001472473	0.029196284594945613	True
2333	doll	human	inhuman	1.2862940318882463	0.018708159041125327	True
2334	pancake	edible	ruined	3.446118161082268	0.0020891608073725365	True
2335	pancake	edible	spoiled	3.446118161082268	0.0009193136065732688	True
2336	pancake	edible	contaminated	3.446118161082268	0.0010836128240043763	True
2337	envelope	open	closed	7.422828674316406	1.2943698093295095	True
2339	jar	heavy	light	1.2998824007809162	0.15142334159463644	True
2340	foot	long	short	2.7300432324409485	1.1343899182975292	True
2341	quad	symmetrical	asymmetrical	1.7192238941788671	0.02634388802107424	True
2342	bagpipe	musical	fake	3.5380784422159195	7.008893021520635e-05	True
2343	box	empty	full	35.1861983537674	1.3011563569307327	True
2344	goblet	empty	full	1.1895781382918358	0.07041026838123797	True
2345	champagne	good	awful	9.712006151676178	0.08152300724759698	True
2346	champagne	good	terrible	9.712006151676178	0.36885333247482777	True
2347	champagne	good	horrible	9.712006151676178	0.10457937605679037	True
2348	stingray	edible	inedible	6.97958841919899	0.027499071438796815	True
2349	milkshake	sweet	sour	2.11421512067318	0.07465305388905108	True
2350	milkshake	sweet	bitter	2.11421512067318	0.9944072924554348	True
2351	milkshake	sweet	bland	2.11421512067318	0.1505112973973155	True
2354	spur	long	stubby	1.2084217742085457	0.03857814590446651	True
2355	spur	long	petite	1.2084217742085457	0.03857814590446651	True
2356	drawer	empty	full	8.51467102766037	0.4891161341220141	True
2357	onion	edible	rotten	23.867397010326385	0.0015447423720615914	True
2358	onion	edible	poisoned	23.867397010326385	0.006966442742850632	True
2359	toothpaste	liquid	charcoal	0.8364974521100521	0.06601880886591971	True
2361	toothpaste	liquid	powder	0.8364974521100521	0.09313621558248997	True
2362	buffet	open	closed	1.7408931627869606	0.4792858846485615	True
2363	bush	dead	alive	3.374411165714264	2.4954563006758694	True
2364	bush	dead	healthy	3.374411165714264	0.30155451968312263	True
2365	bush	dead	thriving	3.374411165714264	0.23723929189145565	True
2367	soccer ball	round	square	3.114471025764942	0.1001635449938476	True
2368	soccer ball	round	triangular	3.114471025764942	0.23351204581558704	True
2369	ant	alive	dead	0.5589919164776802	0.04367590881884098	True
2370	scale	linear	curvy	3.724037110805512	0.12439563870429993	True
2371	scale	linear	jagged	3.724037110805512	0.02687786181923002	True
2372	scale	linear	nonlinear	3.724037110805512	0.12439563870429993	True
2373	cheese	hard	soft	1.2606027536094189	1.2156741693615911	True
2374	ping-pong table	endless	short	2.6663240045309067	0.17544232541695234	True
2375	ping-pong table	endless	tiny	2.6663240045309067	0.04059768980368972	True
2376	ping-pong table	endless	small	2.6663240045309067	0.464763306081295	True
2377	pipe	cylindrical	rectangle	6.608658283948897	0.03721512912306935	True
2378	pipe	cylindrical	square	6.608658283948897	0.29232006054371595	True
2379	pipe	cylindrical	joint	6.608658283948897	0.003690930680022575	True
2380	wooden leg	hollow	dense	13.733035326004028	0.001904532837215811	True
2381	oil	expensive	inexpensive	2.9128827154636383	0.08718082681298256	True
2382	pocket	empty	full	10.408022254705427	0.7001016288995743	True
2383	soup	ready	unprepared	2.6399292051792145	0.024294260947499424	True
2384	altar	empty	full	14.313861727714539	1.282411627471447	True
2385	altar	empty	clogged	14.313861727714539	0.010099696373799816	True
2386	gel	edible	inedible	3.0046528205275536	0.1049137907102704	True
2387	trowel	long	short	1.5455984510481358	1.1216375045478344	True
2388	credit card	optional	mandatory	8.413486182689669	1.1323758400976658	True
2389	treasure	empty	full	1.9348572939634323	0.9659494273364544	True
2390	pomegranate	edible	inedible	9.314703196287157	0.08747816318646072	True
2391	football	good	damaged	1.3316646218299866	0.010711359209381044	True
2392	football	good	unusable	1.3316646218299866	0.027970032533630732	True
2393	boy	alone	accompanied	1.8889736384153368	0.0006880224646010903	True
2395	yo-yo	plastic	glass	3.5416912287473683	0.0013749374375038315	True
2397	trough	deep	shallow	4.081857204437257	3.481854498386383	True
2398	ping-pong table	circular	square	2.4879265576601033	0.38302699103951454	True
2399	ping-pong table	circular	standard	2.4879265576601033	0.13579719234257934	True
2400	ping-pong table	circular	rectangular	2.4879265576601033	2.167646028101444	True
2401	caviar	edible	leftovers	6.471582502126694	0.08775318856351078	True
2402	caviar	edible	expired	6.471582502126694	0.002723682882788125	True
2403	hobbyhorse	one	many	0.4249537363648415	0.008405927655985579	True
2404	canvas	blank	filled	11.516153812408447	0.014048832235857844	True
2405	puppy	dead	alive	3.0366826802492137	0.5940757691860199	True
2406	belt buckle	optional	mandatory	3.2938823103904724	0.10014785220846534	True
2407	cornmeal	bitter	sweet	1.9640168175101282	0.3289394546300173	True
2408	gum	edible	inedible	11.951394379138947	0.41985497809946537	True
2409	figurine	small	large	2.6107780635356903	1.0080604813992975	True
2410	figurine	small	huge	2.6107780635356903	0.4309984389692545	True
2411	figurine	small	gigantic	2.6107780635356903	0.059766828780993826	True
2412	toilet	open	shut	2.732490748167038	0.02538021362852305	True
2413	eye	open	closed	1.4168129302561283	0.8825446479022503	True
2414	gift	good	bad	1.2939399108290672	0.08022276451811194	True
2415	broccoli	edible	inedible	25.975242257118225	0.03316131769679487	True
2416	broccoli	edible	uneatable	25.975242257118225	0.03316131769679487	True
2417	broccoli	edible	rotten	25.975242257118225	0.0045212280383566394	True
2420	tool	useful	useless	1.3952995650470257	0.3973824437707663	True
2421	gong	large	small	1.6478940844535828	0.622049905359745	True
2422	gong	large	tiny	1.6478940844535828	0.06681329687125981	True
2423	gong	large	short	1.6478940844535828	0.08643850451335311	True
2424	clipboard	empty	full	3.8074336946010585	0.06399271660484374	True
2425	clipboard	empty	overflowing	3.8074336946010585	0.03813565708696842	True
2426	clipboard	empty	stuffed	3.8074336946010585	0.058804615400731564	True
2427	pallet	empty	full	2.992667257785797	0.1984810456633568	True
2428	trampoline	stationary	mobile	0.5324761383235455	0.13603739207610488	True
2430	ambulance	there	missing	1.3208634220063686	1.2845774181187153	True
2431	ambulance	there	elsewhere	1.3208634220063686	0.0032819902116898447	True
2433	cufflink	gold	silver	5.976754799485207	2.7824804186820984	True
2434	bowl	hollow	thick	9.866313636302946	0.07422323687933385	True
2435	bowl	hollow	heavy	9.866313636302946	0.3611508756875992	True
2436	bowl	hollow	stuffed	9.866313636302946	0.027461416902951896	True
2437	aardvark	extinct	common	4.144634306430817	0.34770986530929804	True
2438	aardvark	extinct	alive	4.144634306430817	0.022128791897557683	True
2439	aardvark	extinct	present	4.144634306430817	0.0013057356227363925	True
2440	wax	liquid	mushy	3.1038571149110794	0.05482221022248268	True
2441	wax	liquid	gel	3.1038571149110794	0.038990983739495284	True
2442	wax	liquid	hardened	3.1038571149110794	0.2756804693490267	True
2443	beehive	small	huge	0.88348388671875	0.14771708520129326	True
2444	dagger	sharp	dull	0.9244874119758606	0.2276604063808918	True
2445	exhaust pipe	vertical	horizontal	3.025735728442669	0.925532914698124	True
2446	exhaust pipe	vertical	angled	3.025735728442669	0.18830536864697933	True
2447	exhaust pipe	vertical	curved	3.025735728442669	0.6606623996049166	True
2448	tarantula	male	female	3.2538075000047684	3.224799782037735	True
2449	ukulele	musical	fake	7.431997358798982	2.2481738426449734e-05	True
2450	pulpit	empty	occupied	2.8635181486606602	0.006518576265079901	True
2451	pulpit	empty	full	2.8635181486606602	0.0716137932613492	True
2452	iron	iron	gold	1.7542652785778046	0.6599532440304756	True
2453	iron	iron	aluminum	1.7542652785778046	0.0711663393303752	True
2454	turnstile	automatic	manual	6.060322001576424	0.780212739482522	True
2455	cake mix	simple	complicated	0.926942378282547	0.3784116357564926	True
2456	desk	empty	full	72.9466199874878	1.104115508496761	True
2457	star fruit	edible	rotten	25.76576769351959	0.024632309214212	True
2458	star fruit	edible	poisonous	25.76576769351959	3.932894393801689	True
2459	star fruit	edible	spoiled	25.76576769351959	0.0010321123227186038	True
2460	globe	round	oblong	2.9751641675829887	0.016352973761968315	True
2461	globe	round	squashed	2.9751641675829887	0.016352973761968315	True
2462	globe	round	flat	2.9751641675829887	1.8134873360395432	True
2463	television	good	bad	7.56673663854599	0.5276849493384361	True
2464	test tube	cylindrical	angular	4.7819554805755615	0.02392605092609301	True
2465	test tube	cylindrical	asymmetric	4.7819554805755615	0.01624733122298494	True
2466	test tube	cylindrical	cubic	4.7819554805755615	0.043096061563119285	True
2467	bowling ball	spherical	crooked	11.347641795873642	0.006328961171675474	True
2468	bowling ball	spherical	squarish	11.347641795873642	0.007932290463941172	True
2469	bowling ball	spherical	triangular	11.347641795873642	0.36681462079286575	True
2470	sandbag	portable	immobile	2.3071754723787308	0.03885372425429523	True
2471	alligator	large	small	2.0112989470362663	0.22828131914138794	True
2472	alligator	large	tiny	2.0112989470362663	0.01962101523531601	True
2473	alligator	large	little	2.0112989470362663	0.003229893263778649	True
2474	jukebox	simple	streamlined	0.13574276817962527	0.004109419387532397	True
2475	scoreboard	accurate	inaccurate	1.9528241828083992	0.014215907140169291	True
2476	scoreboard	accurate	wrong	1.9528241828083992	0.06913090473972261	True
2477	scoreboard	accurate	false	1.9528241828083992	0.08541123243048787	True
2478	diving board	portable	stuck	2.8587674722075462	0.0015420075214933606	True
2479	toe	long	short	6.228259950876236	3.045380115509033	True
2480	toe	long	small	6.228259950876236	2.369370684027672	True
2481	toe	long	little	6.228259950876236	0.01191793126054108	True
2482	stuffing	good	bad	1.4427808113396168	0.4096073564141989	True
2483	stuffing	good	poor	1.4427808113396168	0.02845425042323768	True
2484	stuffing	good	sub-par	1.4427808113396168	0.012258414062671363	True
2485	candy cane	candy	fruit	73.1094241142273	0.3899276722222567	True
2486	candy cane	candy	vegetable	73.1094241142273	0.01408307289239019	True
2487	bolt	open	closed	5.629496648907661	2.6783352717757225	True
2488	bolt	open	locked	5.629496648907661	0.2965400228276849	True
2489	bolt	open	sealed	5.629496648907661	0.06827008910477161	True
2490	strap	elastic	solid	31.82170391082764	0.13880629558116198	True
2491	strap	elastic	rigid	31.82170391082764	0.5500127561390401	True
2492	strap	elastic	inflexible	31.82170391082764	0.061242392985150225	True
2493	fishhook	long	short	0.6572019308805466	0.5947333294898272	True
2494	chili	edible	inedible	4.495498538017274	0.10865466902032496	True
2495	chili	edible	toxic	4.495498538017274	0.06834952509962022	True
2496	chili	edible	poisonous	4.495498538017274	0.23080189712345603	True
2497	robe	long	short	1.5338243916630745	0.8712654933333397	True
2498	seafood	good	disgusting	2.5621011853218083	0.01973843900486827	True
2499	seafood	good	gross	2.5621011853218083	0.005538295590667985	True
2500	seafood	good	horrible	2.5621011853218083	0.0044076048652641475	True
2501	popcorn	hot	cold	2.2546557709574704	1.9264854490756989	True
2502	tennis ball	round	square	7.895205914974213	0.24664578959345815	True
2503	diving board	plastic	metal	5.319226160645486	0.3510734299197793	True
2504	diving board	plastic	composite	5.319226160645486	0.08934256620705128	True
2505	diving board	plastic	rock	5.319226160645486	0.04958839272148907	True
2506	cornucopia	large	small	3.5169437527656555	1.66324432939291	True
2508	raft	full	light	1.558990590274334	0.5972224753350021	True
2509	raft	full	unused	1.558990590274334	0.009254470933228731	True
2510	oyster	edible	inedible	56.78314566612244	0.013961146760266274	True
2511	telephone pole	vertical	horizontal	8.261875808238981	3.4579310566186905	True
2512	urn	empty	filled	21.80143743753433	0.10526054538786413	True
2513	pillow	empty	full	6.988640129566193	0.4080202430486679	True
2514	pillow	empty	stuffed	6.988640129566193	0.3788780421018601	True
2515	giraffe	extinct	alive	14.263702929019928	0.05305284284986556	True
2516	hammer	heavy	light	4.908827319741249	0.7970784790813923	True
2517	maple syrup	edible	inedible	13.483734428882599	0.15097090508788824	True
2518	sauerkraut	German	english	51.27378106117249	0.017776952881831676	True
2519	yo-yo	circular	square	1.0217584669589996	0.012736640928778796	True
2521	pepperoni	edible	inedible	8.496718853712082	0.040578233893029385	True
2522	pepperoni	edible	toxic	8.496718853712082	0.21903931628912687	True
2523	beer	cold	warm	1.534174382686615	0.8212177082896233	True
2524	playpen	empty	full	2.7101760730147357	0.17126095481216908	True
2525	blackberry	edible	poison	9.233827143907547	0.005466839866130614	True
2526	blackberry	edible	old	9.233827143907547	0.13607165310531855	True
2527	blackberry	edible	rancid	9.233827143907547	0.02212114777648821	True
2528	backpack	heavy	light	5.047864094376563	0.5393008701503277	True
2529	cardboard	blank	printed	11.305427551269533	0.7288435939699411	True
2530	cardboard	blank	decorated	11.305427551269533	0.2312465803697705	True
2531	landmine	explosive	safe	6.601060926914215	0.4312752746045589	True
2532	bowling ball	plastic	metal	4.74018231034279	0.18993810517713428	True
2533	eye	visible	invisible	1.9845282658934595	1.9734101369977	True
2534	footrest	flat	bumpy	1.6274049878120422	0.05515574594028294	True
2535	lime	edible	toxic	7.035301625728607	0.9416176937520504	True
2536	lime	edible	inedible	7.035301625728607	0.16847132937982678	True
2537	lime	edible	poisonous	7.035301625728607	0.3491887589916587	True
2538	fruit	edible	toxic	26.1595755815506	0.04342047031968832	True
2539	fruit	edible	inedible	26.1595755815506	0.27007192838937044	True
2540	fruit	edible	poisonous	26.1595755815506	0.737189082428813	True
2541	mouse	intelligent	stupid	6.254957616329192	0.05453430931083858	True
2542	mouse	intelligent	unintelligent	6.254957616329192	0.035098573425784714	True
2543	mouse	intelligent	dim	6.254957616329192	0.0014621351510868408	True
2544	cuckoo clock	ancient	modern	3.380670771002769	0.12942241737619042	True
2545	cuckoo clock	ancient	new	3.380670771002769	0.03372365899849683	True
2546	charger	portable	immobile	1.4862368814647198	0.039174885023385286	True
2547	charger	portable	immovable	1.4862368814647198	0.039174885023385286	True
2548	charger	portable	fixed	1.4862368814647198	0.0252955942414701	True
2549	bubble	empty	full	14.841949939727785	1.1986186727881432	True
2550	bubble	empty	filled	14.841949939727785	0.5557175725698471	True
2551	gondola	empty	full	1.0991962626576424	0.06925298366695642	True
2552	gondola	empty	overflowing	1.0991962626576424	0.013842500629834829	True
2553	gondola	empty	stuffed	1.0991962626576424	0.028333562659099695	True
2555	money	yours	his	2.2516535595059395	0.7727089338004589	True
2556	skin	smooth	rough	12.830263376235962	2.306738868355751	True
2557	skin	smooth	coarse	12.830263376235962	0.09101871983148158	True
2558	marble	precious	common	2.1804634481668472	0.3272769972681999	True
2559	marble	precious	cheap	2.1804634481668472	0.10990434093400836	True
2560	marble	precious	ruined	2.1804634481668472	0.003610301064327359	True
2561	lanyard	gold	red	4.301280528306962	0.5804708227515221	True
2562	birdhouse	open	closed	7.055068761110307	3.076856769621372	True
2564	coal	hot	cold	1.1236747726798058	0.26226339396089315	True
2565	coal	hot	icy	1.1236747726798058	0.0004195049314148491	True
2566	coal	hot	chilly	1.1236747726798058	0.1498045865446329	True
2567	pitchfork	long	short	0.6916750688105822	0.25381369050592184	True
2569	money	there	missing	1.4108472503721714	0.5171449389308691	True
2570	beanbag	portable	immobile	1.5730915591120718	0.02551306679379195	True
2571	beanbag	portable	unlovable	1.5730915591120718	0.02551306679379195	True
2572	beanbag	portable	heavy	1.5730915591120718	0.21395001094788316	True
2573	blackberry	poisonous	non-toxic	4.2146723717451104	0.02212114777648821	True
2574	blackberry	poisonous	safe	4.2146723717451104	3.5284909927213455e-05	True
2575	blackberry	poisonous	fine	4.2146723717451104	0.004214290311210789	True
2576	dalmatian	human	canine	1.0494694113731384	0.1612657681107521	True
2577	snail	edible	inedible	7.515403628349304	0.014793465379625559	True
2578	snail	edible	rotten	7.515403628349304	0.007404143252642825	True
2579	snail	edible	molly	7.515403628349304	0.014793465379625559	True
2580	panther	prey	predator	2.7907833456993103	0.671507092192769	True
2581	panther	prey	hunting	2.7907833456993103	0.21978868171572685	True
2583	parking meter	full	expired	2.445770613849163	0.02119419368682429	True
2584	boy	dead	alive	1.7486501485109331	0.4956694319844246	True
2585	raspberry	edible	smashed	11.814650893211365	0.0007144943083403633	True
2586	raspberry	edible	dropped	11.814650893211365	0.00016312201296386775	True
2587	raspberry	edible	destroyed	11.814650893211365	0.0015334999261540359	True
2588	pillow	warm	cool	2.6730669662356377	0.2701232675462961	True
2589	pillow	warm	cold	2.6730669662356377	1.440776977688074	True
2590	pillow	warm	comfortable	2.6730669662356377	0.26079074013978243	True
2591	puddle	empty	overflowing	3.058581054210663	0.01367302902508527	True
2592	power line	overhead	underneath	1.696457527577877	0.004047112815896981	True
2593	satellite dish	circular	square	5.0952427089214325	0.24442707654088736	True
2594	satellite dish	circular	rectangular	5.0952427089214325	0.9867927990853786	True
2595	satellite dish	circular	triangular	5.0952427089214325	0.7947756908833981	True
2596	basket	round	square	3.738277778029442	0.6185140926390886	True
2597	test tube	circular	rectangular	1.5513710677623749	0.20345270168036225	True
2598	fire	hot	cold	2.0185116678476334	0.4753860179334879	True
2599	nail	sharp	dull	1.2719438411295414	0.0996931572444737	True
2600	seal	circular	angular	6.369271129369737	0.017369561828672886	True
2601	seal	circular	square	6.369271129369737	0.7847546599805355	True
2602	crepe	edible	inedible	2.3416388779878616	0.11815933976322412	True
2603	crepe	edible	toxic	2.3416388779878616	0.021341835963539783	True
2604	crepe	edible	poisonous	2.3416388779878616	0.19075217423960567	True
2605	teapot	cold	warm	0.7291333749890327	0.200049439445138	True
2606	teapot	cold	hot	0.7291333749890327	0.6387732923030853	True
2608	cocoon	elastic	stiff	2.239508181810379	0.006453024980146438	True
2609	cocoon	elastic	hard	2.239508181810379	0.7380052469670773	True
2610	cocoon	elastic	unbending	2.239508181810379	0.1225056708790362	True
2611	pickle	edible	inedible	4.2089276015758506	0.10040164925158024	True
2612	pickle	edible	toxic	4.2089276015758506	0.03370677586644888	True
2613	pickle	edible	poisonous	4.2089276015758506	0.12599704787135124	True
2614	crab	edible	sick	19.639497995376587	0.002341775689274073	True
2615	crab	edible	diseased	19.639497995376587	0.05181831656955183	True
2616	crab	edible	ill	19.639497995376587	0.0010778770047181752	True
2618	face	human	feline	2.962389402091503	0.006454192043747753	True
2619	sundial	ancient	new	28.808239102363586	0.07073483429849148	True
2620	jukebox	musical	discordant	6.109214201569557	0.004109419387532397	True
2621	jukebox	musical	melodious	6.109214201569557	0.004109419387532397	True
2622	jukebox	musical	dissonant	6.109214201569557	0.004109419387532397	True
2623	ring	circular	square	5.762647837400436	0.4590713419020176	True
2624	ring	circular	triangular	5.762647837400436	1.0217771865427494	True
2625	dashboard	clear	cluttered	0.8278208784759045	0.022125014220364392	True
2626	dashboard	clear	filled	0.8278208784759045	0.007524505781475455	True
2628	toad	small	huge	0.8179741911590099	0.10171298636123538	True
2629	toad	small	gigantic	0.8179741911590099	0.023918604711070657	True
2630	paper plate	empty	full	3.8339603692293167	0.2317325212061405	True
2631	sloth	edible	inedible	2.1378921344876294	0.10944659588858484	True
2632	sloth	edible	unpalatable	2.1378921344876294	0.10944659588858484	True
2633	sloth	edible	indigestible	2.1378921344876294	0.10944659588858484	True
2634	compass	accurate	inaccurate	6.849060207605362	0.003164770532748662	True
2636	pastry	delicious	disgusting	2.2527776658535004	0.013297675468493251	True
2637	pastry	delicious	gross	2.2527776658535004	0.007694339728914201	True
2638	pastry	delicious	bad	2.2527776658535004	0.02628731308504939	True
2639	gift	free	expensive	1.6655303537845612	0.2629709662869573	True
2640	plug	empty	full	7.21718817949295	0.35827625542879105	True
2641	throne	empty	full	48.15533757209778	0.2537804888561368	True
2642	tarantula	poisonous	safe	7.941200584173202	0.014247892249841243	True
2643	gel	liquid	hardened	2.6828963309526443	0.01193439238704741	True
2644	gel	liquid	solid	2.6828963309526443	0.26596172247081995	True
2645	gel	liquid	frozen	2.6828963309526443	0.1460840692743659	True
2646	breadstick	edible	toxic	2.4501731619238853	0.005667144068866037	True
2647	breadstick	edible	poisonous	2.4501731619238853	0.030698004411533475	True
2648	breadstick	edible	inedible	2.4501731619238853	0.058405910385772586	True
2650	garlic	edible	inedible	25.421470403671265	0.06565881194546819	True
2651	garlic	edible	unpalatable	25.421470403671265	0.06565881194546819	True
2652	garlic	edible	indigestible	25.421470403671265	0.06565881194546819	True
2653	honeypot	empty	full	2.210338599979877	0.05611420492641628	True
2654	hand	strong	weak	0.6596795748919249	0.08971585775725542	True
2655	hand	strong	injured	0.6596795748919249	0.04373896808829159	True
2656	hand	strong	hurt	0.6596795748919249	0.004553924736683257	True
2657	fingerprint	visible	invisible	1.7651094123721125	0.6158431526273489	True
2658	fingerprint	visible	unclear	1.7651094123721125	0.019462307682260867	True
2659	fingerprint	visible	hidden	1.7651094123721125	0.11550677008926867	True
2660	coffeemaker	mechanical	manual	2.935104072093964	0.00399661839765031	True
2662	backpack	full	bare	1.4244722202420237	0.10527234990149736	True
2663	backpack	full	void	1.4244722202420237	0.0020004596080980264	True
2664	shield	round	square	5.536771193146706	1.5426316298544407	True
2665	tablecloth	linen	silk	57.76063799858093	0.8154664188623428	True
2666	tablecloth	linen	plastic	57.76063799858093	0.17094978829845786	True
2667	tablecloth	linen	cotton	57.76063799858093	0.2030942589044571	True
2668	hourglass	endless	limited	3.812678530812264	0.04148640437051654	True
2669	stair	steep	flat	4.395181685686112	0.8179412223398685	True
2671	syrup	bitter	tasty	7.616538554430008	0.5012563429772854	True
2672	syrup	bitter	delicious	7.616538554430008	3.641579300165176	True
2673	sewing kit	expensive	cheap	8.921948820352554	0.5124768242239952	True
2674	candy	good	bad	1.4696192927658558	0.1974795013666153	True
2675	navel	round	missing	3.671272471547127	0.05667950608767569	True
2676	nightstand	empty	full	54.02032136917114	0.7934499531984329	True
2677	roller	hard	soft	0.8597894571721554	0.1513992203399539	True
2678	quad	circular	rectangular	3.3199232071638107	2.2287528961896896	True
2679	quad	circular	triangular	3.3199232071638107	0.9017647244036198	True
2680	quad	circular	flat	3.3199232071638107	1.1124131269752977	True
2682	wax paper	thick	skinny	0.4926776513457298	0.001556819370307494	True
2683	cornucopia	circular	square	4.840204119682311	0.06926471251063049	True
2684	drill	over	incomplete	11.317376792430878	0.3832551883533597	True
2685	seaweed	toxic	non-toxic	4.2039815336465844	0.14774634037166834	True
2686	seaweed	toxic	harmless	4.2039815336465844	0.18461848376318807	True
2687	seaweed	toxic	safe	4.2039815336465844	0.014045629359316079	True
2689	bottle	full	desolate	1.5225930139422417	0.0017352320355712436	True
2690	ostrich	large	small	5.680416151881218	1.0376968421041963	True
2691	ostrich	large	little	5.680416151881218	0.009404901356901972	True
2692	ostrich	large	tiny	5.680416151881218	0.05595600232481957	True
2693	navel	flat	curved	13.775394856929779	0.4051455296576023	True
2694	bell pepper	edible	inedible	30.43635487556457	0.03536783333402127	True
2695	bowling ball	round	cubical	5.976508930325508	0.007932290463941172	True
2696	barrel	empty	full	3.06431595236063	0.2081691985949874	True
2697	compass	right	wrong	5.92079684138298	1.8822453916072843	True
2698	bead	small	large	1.5630036592483518	1.05633782222867	True
2699	bead	small	huge	1.5630036592483518	0.2428768435493112	True
2700	bead	small	gigantic	1.5630036592483518	0.03365121374372393	True
2701	chihuahua	extinct	common	20.822137594223022	0.09752475889399648	True
2702	chihuahua	extinct	plentiful	20.822137594223022	0.014075335639063269	True
2703	chihuahua	extinct	alive	20.822137594223022	0.008816768240649253	True
2704	groundhog	edible	consumable	4.106950759887694	0.09776372462511064	True
2705	groundhog	edible	rotten	4.106950759887694	0.0001734899001348822	True
2706	grate	large	small	0.907774455845356	0.7449373602867126	True
2707	grate	large	little	0.907774455845356	0.0012170872651040554	True
2708	grate	large	tiny	0.907774455845356	0.02097906544804573	True
2709	ladybug	extinct	alive	3.821498528122902	0.06663012900389731	True
2710	visor	transparent	cloudy	6.76741898059845	0.05201792810112238	True
2711	visor	transparent	murky	6.76741898059845	0.05201792810112238	True
2712	visor	transparent	dark	6.76741898059845	0.3571755951270461	True
2713	scoreboard	online	offline	1.4443233609199524	0.014215907140169291	True
2714	gong	hollow	solid	3.9236649870872498	0.12884833849966526	True
2715	shopping cart	empty	full	0.8146068081259727	0.0653336348477751	True
2716	camper	empty	full	1.7287638038396835	0.1225136104039848	True
2717	camper	empty	overflowing	1.7287638038396835	0.011353024456184356	True
2719	skeleton	rigid	soft	4.9999427050352105	1.5845997259020803	True
2720	skeleton	rigid	mobile	4.9999427050352105	0.9532524272799492	True
2721	skin	dry	moist	4.707492887973785	0.6103407125920057	True
2722	skin	dry	healthy	4.707492887973785	0.20302680786699054	True
2723	skin	dry	moisturizer	4.707492887973785	0.008044972491916269	True
2724	seed	edible	inedible	21.529442071914676	0.04901881911791861	True
2725	stamp	circular	scalloped	6.020357459783554	0.013856073201168329	True
2726	stamp	circular	rectangular	6.020357459783554	0.20091659389436245	True
2727	stamp	circular	postage	6.020357459783554	0.013856073201168329	True
2728	scaffold	empty	full	9.814169257879255	0.11872375616803765	True
2729	scaffold	empty	used	9.814169257879255	0.9587980806827544	True
2731	stomach	hungry	satiated	0.5064962897449732	0.0029788985557388514	True
2732	shield	circular	square	11.562392115592955	1.5426316298544407	True
2733	hedgehog	edible	inedible	4.324718564748763	0.1771477865986526	True
2734	fudge	edible	inedible	1.7924893647432327	0.1461545703932643	True
2735	screw	free	expensive	1.4931761659681797	0.058599445037543774	True
2736	paper bag	empty	full	24.76197183132172	1.7383459955453873	True
2737	kiwi	extinct	alive	7.732853293418884	0.02757503243628889	True
2738	bathtub	cold	hot	3.639661893248558	2.022275328636169	True
2739	bathtub	cold	warm	3.639661893248558	0.792874488979578	True
2740	go-kart	popular	unpopular	4.67987135052681	0.0143262863275595	True
2741	periscope	transparent	clouded	2.046382799744606	0.024200188636314124	True
2742	periscope	transparent	opaque	2.046382799744606	0.024200188636314124	True
2743	column	empty	full	18.428190052509308	0.004098508725292049	True
2744	wagon	empty	full	22.964487969875336	6.4872294664382935	True
2745	wagon	empty	stuffed	22.964487969875336	0.04817165608983487	True
2746	wagon	empty	overflowing	22.964487969875336	0.002397457683400717	True
2747	squirrel	large	small	2.71648857742548	2.2485287860035896	True
2748	plastic film	thin	thick	2.9064618051052094	0.903094746172428	True
2749	stethoscope	portable	cumbersome	7.197169959545136	0.03314375062473118	True
2750	stethoscope	portable	fixed	7.197169959545136	0.019889426766894758	True
2751	stethoscope	portable	immobile	7.197169959545136	0.03314375062473118	True
2752	pocket watch	portable	gigantic	10.13946682214737	0.002627430330903735	True
2753	pocket watch	portable	huge	10.13946682214737	0.008460476965410635	True
2754	refrigerator	empty	full	2.9570577666163445	0.6962924264371395	True
2755	skeleton	hollow	dense	5.326884612441064	0.042569823563098914	True
2756	cookie sheet	circular	square	6.378425657749176	0.14626644551753998	True
2757	detonator	electronic	nonelectronic 	0.9290319867432116	0.05694550927728415	True
2758	detonator	electronic	analog	0.9290319867432116	0.031203415710479018	True
