User ID	Word	Associative Bias	perplexity	id	min_k	makeSense	antonym1	antonym2	antonym3
FWD4Z73KK6F6	board	empty	96.1085083091975	26	1	Yes	full	stuffed	overflowing
NFN2M74RPJ2Q	chain	long	187.39866017172142	354	3	Yes	short		
XH7FWCGRRXDJ	rocking chair	empty	71.72939110250404	97	8	Yes	full		
NFN2M74RPJ2Q	latch	open	177.6112863447038	538	5	Yes	closed	locked	sealed
XH7FWCGRRXDJ	apple	edible	332.86717926459363	670	3	Yes	inedible		
FPMCK2P37RW2	cane	long	242.98890069468442	816	5	Yes	short	stubby	
FWD4Z73KK6F6	folder	open	172.57570174594886	319	3	Yes	closed	shut	
XH7FWCGRRXDJ	branch	vertical	399.1348370748397	1312	5	Yes	horizontal		
XH7FWCGRRXDJ	breakfast	good	219.81546747835392	141	1	Yes	bad		
XH7FWCGRRXDJ	scrambled egg	edible	359.0761314972465	706	3	Yes	inedible		
FWD4Z73KK6F6	wedding cake	edible	152.7437779558012	422	5	Yes	toxic	inedible	poisonous
DZ76R6HPTQH4	syrup	edible	792.8574491982622	1786	5	Yes	malodorous	runny	thickened
DZ76R6HPTQH4	toe	swollen	779.0972603961824	1026	3	Yes	fit	normal	regular
XH7FWCGRRXDJ	chair	comfortable	144.22299576211037	381	5	Yes	uncomfortable		
XH7FWCGRRXDJ	treasure	there	124.80323256261964	288	5	Yes	here		
FWD4Z73KK6F6	mailbox	open	106.34291203641142	117	3	Yes	shut	closed	
XH7FWCGRRXDJ	ankle	swollen	148.11276642084806	241	3	Yes	inflamed		
XH7FWCGRRXDJ	hay	dry	209.37835238000943	681	5	Yes	wet		
FWD4Z73KK6F6	grass	long	133.2721914336855	198	3	Yes	short	scalped	
XH7FWCGRRXDJ	wineglass	empty	242.15170714983293	152	1	Yes	full		
XH7FWCGRRXDJ	papaya	tall	164.56126433942904	480	5	Yes	short		
XH7FWCGRRXDJ	machine gun	portable	316.2679791605646	1072	5	Yes	stuck		
FPMCK2P37RW2	soda fountain	popular	470.8161050800695	854	3	Yes	unpopular	obscure	unknown
JE2PZ3NEZGRZ	pinwheel	circular	478.77455994485115	1461	5	Yes	square	triangular	
XH7FWCGRRXDJ	root	simple	348.19882971839223	691	3	Yes	complex		
XH7FWCGRRXDJ	tab	empty	280.458290885345	573	3	Yes	filled		
FPMCK2P37RW2	croissant	edible	1068.5824029342252	1086	3	Yes	inedible	toxic	disgusting
FPMCK2P37RW2	soup	delicious	81.93253681122677	151	8	Yes	bad	disgusting	rancid
XH7FWCGRRXDJ	stalagmite	solid	212.59842141538175	693	5	Yes	crumbling		
FPMCK2P37RW2	octopus	extinct	580.2281800915941	938	3	Yes	plentiful	common	overpopulated
EZCVAWE2HAMP	hail	cold	542.2627258208879	915	3	Yes	hot	warm	burning
FPMCK2P37RW2	sling	long	538.3325366780671	1559	5	Yes	short	broken	
XH7FWCGRRXDJ	bagpipe	ancient	273.02746938569885	557	3	Yes	new		
FPMCK2P37RW2	bulletin board	open	127.01891760274223	300	5	Yes	locked	closed	private
DZ76R6HPTQH4	turtle	edible	615.7746855448078	1636	5	Yes	pet		
FPMCK2P37RW2	nightstand	open	252.1106619684837	846	5	Yes	closed	locked	sealed
XH7FWCGRRXDJ	thorn	sharp	424.5378102765692	1354	5	Yes	soft		
R3CDKNC3PH6K	coin	gold	181.01420279601103	555	5	Yes	copper	nickel	silver
76VNAHQ9VAC3	barrette	ornamental	1102.5717203246104	1090	3	Yes	functional	important	vital
XH7FWCGRRXDJ	coin	silver	225.58582721858863	738	5	Yes	gold		
XH7FWCGRRXDJ	rake	long	502.9532036846714	1498	5	Yes	short		
FPMCK2P37RW2	platypus	amphibious	40.36978032776087	10	8	Yes	aquatic		
FWD4Z73KK6F6	slime	poisonous	330.5999527147729	668	3	Yes	edible	non-toxic	delicious
XH7FWCGRRXDJ	cleaver	sharp	341.6226808953366	683	3	Yes	dull		
XH7FWCGRRXDJ	bedpost	wooden	673.6116969898281	1699	5	Yes	metal		
3MMFR6RXMZM2	subway	underground	375.26656872986695	747	3	Yes	raised	elevated	
FWD4Z73KK6F6	tortilla	circular	673.1920153465692	1698	5	Yes	square	triangular	
XH7FWCGRRXDJ	fence	high	151.06492813650019	252	3	Yes	low		
XH7FWCGRRXDJ	ladle	empty	435.5576893639109	813	3	Yes	full		
FXAG33X37DRG	bathtub	large	448.67249035740167	829	3	Yes	tiny	small	miniature
XH7FWCGRRXDJ	tree trunk	vertical	234.4849160775697	462	3	Yes	horizontal		
XH7FWCGRRXDJ	clock	right	73.17684930462461	103	8	Yes	wrong		
XH7FWCGRRXDJ	pool table	empty	68.57955388521182	39	3	Yes	full		
XH7FWCGRRXDJ	pan	empty	162.51839988695974	96	1	Yes	full		
XH7FWCGRRXDJ	oil	good	145.09965857932156	230	3	Yes	bad		
XH7FWCGRRXDJ	lifesaver	dead	248.34884826423232	837	5	Yes	alive		
FWD4Z73KK6F6	map	accurate	109.72958573790888	124	3	Yes	inaccurate	wrong	
XH7FWCGRRXDJ	sauce	hot	144.62538433316152	385	5	Yes	cold		
XH7FWCGRRXDJ	scalpel	sharp	304.79990549706014	185	1	Yes	dull		
EZCVAWE2HAMP	porcupine	extinct	904.9752373934081	1058	3	Yes	present	existing	available
XH7FWCGRRXDJ	wineglass	full	426.1540869154359	1357	5	Yes	empty		
XH7FWCGRRXDJ	shoelace	elastic	221.18863809383961	440	3	Yes	brittle		
XH7FWCGRRXDJ	sewing machine	mechanical	236.22181809034905	783	5	Yes	fake		
XH7FWCGRRXDJ	locket	gold	250.6720730781181	505	3	Yes	silver		
FWD4Z73KK6F6	whoopee cushion	flat	73.80745843288315	76	5	Yes	full	round	
FWD4Z73KK6F6	viewfinder	visible	276.2510998191486	932	5	Yes	hidden	missing	gone
NFN2M74RPJ2Q	wallet	empty	188.7687765289772	118	1	Yes	full		
XH7FWCGRRXDJ	paper towel	wet	131.51210389513977	318	5	Yes	dry		
FWD4Z73KK6F6	baklava	long	243.0734976974871	817	5	Yes	short	tiny	puny
J7YPEAJHPTM7	spider	large	302.3898650670011	1020	5	Yes	small		
FPMCK2P37RW2	lantern	light	258.3814962725225	520	3	Yes	heavy	bulky	
FWD4Z73KK6F6	mussel	edible	304.2196801419372	184	1	Yes	toxic	inedible	poisonous
XH7FWCGRRXDJ	wire	thin	238.50971829535786	480	3	Yes	thick		
XH7FWCGRRXDJ	shell	hollow	236.7734929361164	474	3	Yes	filled		
FWD4Z73KK6F6	urn	full	198.1064536866564	634	5	Yes	empty	barren	
XH7FWCGRRXDJ	towel	empty	233.4709751509752	461	3	Yes	full		
XH7FWCGRRXDJ	axe	sharp	162.33244131444604	472	5	Yes	dull		
EZCVAWE2HAMP	potato	potato	900.1567479119777	1842	5	Yes			
XH7FWCGRRXDJ	mandolin	musical	229.6242511932805	452	3	Yes	fake		
XXKCFJGVJDTX	fire alarm	audible	169.8895508869011	104	1	Yes	silent	soundless	inaudible
XH7FWCGRRXDJ	panda	edible	261.58383319567656	880	5	Yes	inedible		
FPMCK2P37RW2	exerciser	human	547.9932503380006	919	3	Yes	mechanical	inhuman	
XH7FWCGRRXDJ	cobra	poisonous	333.7923918557702	197	1	Yes	safe		
XH7FWCGRRXDJ	shell	smooth	296.1053528998338	1002	5	Yes	bumpy		
XH7FWCGRRXDJ	seismograph	obsolete	56.85569417073648	34	5	Yes	relevant		
XH7FWCGRRXDJ	pine tree	extinct	497.78101700717735	1489	5	Yes	alive		
XH7FWCGRRXDJ	dynamite	there	325.92797026958806	660	3	Yes	elsewhere		
XXKCFJGVJDTX	jewelry	expensive	244.5777309589272	824	5	Yes	inexpensive	cheap	affordable
W9XTVGDF6CV4	pineapple	fruit	982.7494026770377	1072	3	Yes			
XH7FWCGRRXDJ	beer	bitter	192.692750555288	122	1	Yes	sweet		
EZCVAWE2HAMP	humvee	long	710.239546487433	1733	5	Yes	short	small	little
XH7FWCGRRXDJ	showerhead	cylindrical	148.3532299395732	406	5	Yes	cubical		
3MMFR6RXMZM2	prune	edible	405.875238616356	227	1	Yes	rotten	slimy	molly
XH7FWCGRRXDJ	petal	pink	434.3361109766465	1369	5	Yes	blue		
XH7FWCGRRXDJ	eye	human	272.9740968496492	556	3	Yes	canine		
FPMCK2P37RW2	hippopotamus	amphibious	42.417994061184004	16	8	Yes	aquatic	hydrophobic	
EZCVAWE2HAMP	wall	empty	76.27206242533784	47	3	Yes	full	complete	stacked
XH7FWCGRRXDJ	tape recorder	portable	230.05968069843263	755	5	Yes	stuck		
XH7FWCGRRXDJ	cigarette holder	empty	105.95186084884008	200	5	Yes	full		
XH7FWCGRRXDJ	station wagon	standard	458.71054914718667	1421	5	Yes	automatic		
DZ76R6HPTQH4	football	popular	691.3193513851343	994	3	Yes	unpopular	ignored	dismissed
XH7FWCGRRXDJ	chalice	gold	355.4523314229392	703	3	Yes	silver		
7G7NZEEGPR4K	golf cart	portable	320.8600843005458	650	3	Yes	immobile	stationary	
XH7FWCGRRXDJ	reel	complete	398.6851685973768	1309	5	Yes	incomplete		
XH7FWCGRRXDJ	lens	sharp	330.9859286640746	669	3	Yes	soft		
XH7FWCGRRXDJ	tree trunk	hollow	168.599855854655	100	1	Yes	dense		
XH7FWCGRRXDJ	briefcase	full	173.4783948466874	524	5	Yes	empty		
XH7FWCGRRXDJ	carrot	edible	394.81428476888715	773	3	Yes	inedible		
FPMCK2P37RW2	test tube	long	344.89689120399635	1159	5	Yes	short	broken	little
XH7FWCGRRXDJ	lid	open	106.328714673657	116	3	Yes	closed		
3MMFR6RXMZM2	stiletto	long	489.1885851159996	1471	5	Yes	stubby	short	small
EZCVAWE2HAMP	daisy	edible	735.9919471127272	1013	3	Yes	toxic	inedible	poisonous
7G7NZEEGPR4K	hubcap	circular	344.17255027676316	1157	5	Yes	square	triangular	pointed
XH7FWCGRRXDJ	sofa bed	flat	281.13204300353067	950	5	Yes	curved		
FWD4Z73KK6F6	hockey stick	wooden	413.1512400181362	792	3	Yes	metallic	steel	
FPMCK2P37RW2	baseball glove	plastic	365.04046176858185	212	1	Yes	leather	bronze	
4YNXDR4CKEZM	kayak	portable	1135.3168058626559	1910	5	Yes	immobile	fixed	cumbersome
A969KQ7EMVW3	hot chocolate	hot	81.16045395006594	148	8	Yes	cold	warm	
XH7FWCGRRXDJ	nacho	edible	281.7323073822721	952	5	Yes	inedible		
XH7FWCGRRXDJ	branch	long	231.46296002659986	457	3	Yes	short		
FPMCK2P37RW2	spoon	empty	263.9761063992796	886	5	Yes	full	filled	
A969KQ7EMVW3	worm	alive	121.18935277000277	277	5	Yes	dead	unconscious	
XH7FWCGRRXDJ	ping-pong table	round	60.35792195631359	27	3	Yes	square		
XH7FWCGRRXDJ	dresser	empty	113.6624909969336	138	3	Yes	full		
FWD4Z73KK6F6	couch	warm	210.30500941235462	686	5	Yes	cold	freezing	chilly
XH7FWCGRRXDJ	toilet	empty	107.06719937275965	119	3	Yes	full		
XH7FWCGRRXDJ	contact lens	transparent	327.30535898580524	1116	5	Yes	opaque		
76VNAHQ9VAC3	handle	straight	313.0067889429492	1060	5	Yes	bent	curved	round
DZ76R6HPTQH4	duct	long	728.6119049352883	1748	5	Yes	short	stubby	stumpy
XH7FWCGRRXDJ	cream cheese	sweet	172.97312806984593	521	5	Yes	spoiled		
FWD4Z73KK6F6	go-kart	stationary	83.8033910445905	160	8	Yes	moving	approaching	leaving
EZCVAWE2HAMP	scorpion	edible	917.8643545434073	1060	3	Yes	eatable	delicious	harmful
XH7FWCGRRXDJ	furnace	cold	207.83446557789784	409	3	Yes	hot		
XH7FWCGRRXDJ	pillbox	empty	48.25932434700989	12	3	Yes	full		
FWD4Z73KK6F6	dumpling	edible	323.13662396466077	193	1	Yes	inedible	toxic	poisonous
EZCVAWE2HAMP	dandelion	edible	892.6501174502257	1057	3	Yes	harmful	poisonous	inedible
XH7FWCGRRXDJ	block	empty	96.08994971753157	25	1	Yes	full		
XH7FWCGRRXDJ	pogo stick	circular	166.65809618278087	299	3	Yes	oblong		
XH7FWCGRRXDJ	milk	good	135.38667415562742	207	3	Yes	bad		
FPMCK2P37RW2	flip-flop	flat	126.17193379225895	183	3	Yes	bent	warped	
DZ76R6HPTQH4	soda	edible	812.2503435944025	1803	5	Yes	flat	old	expired
W9XTVGDF6CV4	plaster cast	original	561.0827037382123	924	3	Yes	fake		
XH7FWCGRRXDJ	spout	empty	317.28228006864106	191	1	Yes	full		
XH7FWCGRRXDJ	hook	sharp	204.8842924279399	661	5	Yes	dull		
FWD4Z73KK6F6	flamingo	extinct	100.26772673934124	102	3	Yes	living	alive	thriving
FPMCK2P37RW2	teabag	empty	146.7888376122716	239	3	Yes	full	filled	prepared
XH7FWCGRRXDJ	french horn	French	257.36127642115	159	1	Yes	swedish		
XH7FWCGRRXDJ	pole	empty	197.8346769303648	631	5	Yes	occupied		
FWD4Z73KK6F6	robot	dead	108.74610631479477	36	1	Yes	alive	working	functional
XH7FWCGRRXDJ	teapot	empty	209.392230513545	133	1	Yes	full		
FWD4Z73KK6F6	bottle	empty	71.69611907002988	10	1	Yes	full	overflowing	
W9XTVGDF6CV4	spider	hairy	539.0872408646724	1561	5	Yes	unfair		
FPMCK2P37RW2	oar	long	531.7706117437333	906	3	Yes	short	broken	
XH7FWCGRRXDJ	stomach	full	268.98933345359995	542	3	Yes	empty		
FPMCK2P37RW2	gravel	hard	257.8516389072632	866	5	Yes	weak	crumbling	
XH7FWCGRRXDJ	van	empty	81.13402593512427	61	3	Yes	full		
XH7FWCGRRXDJ	nutcracker	musical	277.5077248625616	934	5	Yes	silent		
XH7FWCGRRXDJ	surfboard	portable	283.3826583192065	177	1	Yes	stuck		
XH7FWCGRRXDJ	goalpost	tall	206.3829392946011	406	3	Yes	short		
XH7FWCGRRXDJ	pie	perfect	146.43865417108947	397	5	Yes	imperfect		
4YNXDR4CKEZM	fig	edible	1152.4511381391185	325	1	Yes	rancid	rotten	inedible
XH7FWCGRRXDJ	switch	open	294.9395556216558	183	1	Yes	closed		
DZ76R6HPTQH4	microscope	portable	846.0299912012099	1819	5	Yes	fixed	stationary	online
FWD4Z73KK6F6	soda	bitter	398.58347384149084	778	3	Yes	sweet	tasty	
DZ76R6HPTQH4	viewfinder	horizontal	620.3350309495971	1639	5	Yes	vertical	standing	leaning
FPMCK2P37RW2	prism	spherical	1125.8147596671656	1908	5	Yes	angular	sharp	rectangular
XH7FWCGRRXDJ	chest	empty	113.39847202796885	136	3	Yes	full		
NFN2M74RPJ2Q	pine tree	evergreen	352.96074601890535	203	1	Yes	deciduous		
XH7FWCGRRXDJ	skin	soft	82.55089028781383	63	3	Yes	rough		
R7AZQKJ2FQVT	cranberry	edible	1218.2064876472045	330	1	Yes			
XH7FWCGRRXDJ	desk	full	142.39274889438144	374	5	Yes	empty		
XH7FWCGRRXDJ	snow	heavy	122.81591254301777	174	3	Yes	light		
XH7FWCGRRXDJ	tiramisu	long	126.71438725793064	298	5	Yes	short		
XH7FWCGRRXDJ	stilt	tall	486.313002731648	1467	5	Yes	short		
EGZANDYA4C6Q	horseshoe	universal	1208.7488080170667	1104	3	Yes	local	specific	
XH7FWCGRRXDJ	tongue	long	173.86148430072137	323	3	Yes	short		
FWD4Z73KK6F6	wetsuit	optional	187.3874906740308	116	1	Yes	mandatory	compulsory	
FWD4Z73KK6F6	rattlesnake	poisonous	306.5502994956927	187	1	Yes	harmless	safe	
EZCVAWE2HAMP	crumb	edible	875.2937093245357	1053	3	Yes	uneatable	noxious	toxic
A969KQ7EMVW3	ice	cold	83.15777032205935	110	5	Yes	melted	hot	
XH7FWCGRRXDJ	bassinet	portable	127.18012894392356	301	5	Yes	stuck		
XH7FWCGRRXDJ	fire pit	large	158.9797895433087	461	5	Yes	small		
C69D7VD39FKM	brooch	simple	796.8245357029535	1791	5	Yes	fancy	ornate	intricate
FPMCK2P37RW2	bow	straight	215.97951868938588	424	3	Yes	bent	drawn	curved
XH7FWCGRRXDJ	shell	smooth	296.1053528998338	1003	5	Yes	jagged		
FWD4Z73KK6F6	ear	open	306.5241353636285	1035	5	Yes	closed	shut	
JE2PZ3NEZGRZ	turf	grass	305.0303563463575	1031	5	Yes	cement	dirt	
FWD4Z73KK6F6	broom	long	240.9805959226231	809	5	Yes	short	tiny	puny
9KNVR6X2DWC4	crib	empty	120.59692251733871	170	3	Yes	full	occupied	
XH7FWCGRRXDJ	owl	extinct	405.3737088624752	784	3	Yes	alive		
FPMCK2P37RW2	incubator	open	41.47155507898715	10	5	Yes	closed	locked	
XH7FWCGRRXDJ	bow	straight	215.97951868938588	425	3	Yes	bent		
FWD4Z73KK6F6	dogfood	edible	368.9621714222374	1236	5	Yes	toxic	poisonous	inedible
R7AZQKJ2FQVT	penguin	large	809.3040020634427	1035	3	Yes	huge		
XH7FWCGRRXDJ	raft	empty	216.84055449567745	137	1	Yes	full		
4FRFD66TK6XE	rattlesnake	extinct	388.2396156035245	762	3	Yes	existing	prevalent	
XH7FWCGRRXDJ	ice cream	good	54.649253479641715	21	3	Yes	bad		
A969KQ7EMVW3	gun	empty	77.14854265756595	49	3	Yes	loaded	full	
FWD4Z73KK6F6	book	fiction	144.3805671001165	382	5	Yes	non-fiction	true	
XH7FWCGRRXDJ	vacuum	empty	264.9898199763346	532	3	Yes	full		
XH7FWCGRRXDJ	stove	hot	114.60077893967264	45	1	Yes	cold		
XH7FWCGRRXDJ	wine	strong	105.18083777350799	195	5	Yes	weak		
FWD4Z73KK6F6	barrel	long	303.1770156345609	618	3	Yes	short	tiny	small
FWD4Z73KK6F6	computer	here	97.07383534326969	160	5	Yes	missing	gone	
XH7FWCGRRXDJ	bottle	open	140.71067307046152	362	5	Yes	closed		
FWD4Z73KK6F6	cupcake	edible	482.12416056645554	1465	5	Yes	toxic	poisonous	inedible
XH7FWCGRRXDJ	vending machine	free	127.71236151148209	184	3	Yes	expensive		
FWD4Z73KK6F6	cord	long	219.62949746611545	436	3	Yes	short	small	tiny
FWD4Z73KK6F6	platypus	long	112.65697601338215	134	3	Yes	short	tiny	small
XH7FWCGRRXDJ	can	full	144.96494116263696	229	3	Yes	empty		
XH7FWCGRRXDJ	pot	heavy	177.26658743801602	536	5	Yes	light		
XH7FWCGRRXDJ	toy	real	294.1934311746276	601	3	Yes	fake		
FWD4Z73KK6F6	dress	simple	153.94359739373797	429	5	Yes	complex		
XH7FWCGRRXDJ	chicken wire	thin	251.7979345390192	157	1	Yes	thick		
XH7FWCGRRXDJ	bag	full	86.04272695675371	122	5	Yes	empty		
2ZF2RAMFQQ3M	nose	long	259.2358601202698	523	3	Yes	short	stubby	blunt
FWD4Z73KK6F6	girl	alone	93.2059884676207	147	5	Yes	socializing		
XXKCFJGVJDTX	ferris wheel	circular	167.3340738085542	301	3	Yes			
EZCVAWE2HAMP	ski pole	vertical	525.6542457482194	899	3	Yes	flat	down	horizontal
XH7FWCGRRXDJ	timer	accurate	327.2256162378584	194	1	Yes	inaccurate		
XH7FWCGRRXDJ	oatmeal	bitter	498.48766555568017	872	3	Yes	sweet		
3MMFR6RXMZM2	seaweed	poisonous	492.04550651863696	865	3	Yes	safe	edible	potable
XH7FWCGRRXDJ	corn	edible	275.85094048195805	174	1	Yes	inedible		
EGZANDYA4C6Q	bun	optional	1070.7404420002383	1898	5	Yes	mandatory	required	
FPMCK2P37RW2	pine needle	edible	436.75791953372703	1374	5	Yes	inedible	poisonous	bitter
XH7FWCGRRXDJ	grass	short	115.18703928406444	248	5	Yes	long		
FWD4Z73KK6F6	vial	empty	109.886615098219	37	1	Yes	full	overflowing	
FWD4Z73KK6F6	needle	sharp	157.88520064823368	91	1	Yes	dull		
XH7FWCGRRXDJ	flagpole	tall	199.3903067140532	638	5	Yes	short		
DZ76R6HPTQH4	scanner	portable	649.2786816883901	973	3	Yes	delicate	installed	wheeled
XH7FWCGRRXDJ	mold	perfect	189.9898507320377	362	3	Yes	imperfect		
FWD4Z73KK6F6	coin	circular	497.4310333832407	1488	5	Yes	rectangular	square	
XH7FWCGRRXDJ	jalapeno	long	76.04817460389653	113	8	Yes	short		
7G7NZEEGPR4K	boulder	there	202.38032333697328	391	3	Yes	here	nonexistent	
XH7FWCGRRXDJ	mail	free	269.6051920605521	166	1	Yes	expensive		
XH7FWCGRRXDJ	music box	empty	166.4721635805837	298	3	Yes	full		
EZCVAWE2HAMP	pepper	edible	639.3600891133866	284	1	Yes	noxious	harmful	nonedible 
FWD4Z73KK6F6	scoreboard	complete	71.3594824835796	68	5	Yes	incomplete		
XH7FWCGRRXDJ	tadpole	aquatic	205.53304480246948	401	3	Yes	landlocked		
XH7FWCGRRXDJ	rubber band	flexible	238.9704291921384	484	3	Yes	brittle		
C69D7VD39FKM	treadmill	stationary	722.0009694557483	1741	5	Yes	moving	active	mobile
XH7FWCGRRXDJ	forklift	portable	427.4902252432148	1361	5	Yes	heavy		
XH7FWCGRRXDJ	sewage	clean	481.4315260090538	251	1	Yes	dirty		
XH7FWCGRRXDJ	cushion	soft	234.79819630701482	772	5	Yes	hard		
XH7FWCGRRXDJ	hole	empty	112.11940706275404	133	3	Yes	filled		
XH7FWCGRRXDJ	thumb	free	293.652439291492	598	3	Yes	expensive		
XH7FWCGRRXDJ	scallop	edible	441.4959968925624	238	1	Yes	inedible		
7G7NZEEGPR4K	sundial	universal	302.1112728102669	1019	5	Yes	local		
XH7FWCGRRXDJ	tent	open	120.00092220514729	270	5	Yes	closed		
XH7FWCGRRXDJ	tent	empty	91.44581339032291	24	1	Yes	filled		
J7YPEAJHPTM7	camel	strong	371.0682943498276	1249	5	Yes	weak		
FWD4Z73KK6F6	top hat	optional	153.2833354506071	256	3	Yes	mandatory	compulsory	
W9XTVGDF6CV4	cougar	extinct	583.347739347332	1606	5	Yes	extant		
XH7FWCGRRXDJ	float	empty	259.7684380438642	524	3	Yes	full		
JE2PZ3NEZGRZ	sling	heavy	300.01175555989613	613	3	Yes	light		
FWD4Z73KK6F6	gem	precious	307.7713824494682	1039	5	Yes	normal	common	
XH7FWCGRRXDJ	otter	amphibious	157.18517128349873	274	3	Yes	mammalian		
DZ76R6HPTQH4	prism	transparent	607.3289014189097	1628	5	Yes	opaque	filmy	dusty
EZCVAWE2HAMP	funnel	circular	765.500319573827	1773	5	Yes	unrounded	nonspherical	flat
XH7FWCGRRXDJ	pill	safe	212.07880184985288	689	5	Yes	unsafe		
FWD4Z73KK6F6	toad	amphibious	104.77472335189222	193	5	Yes			
FWD4Z73KK6F6	boot	heavy	254.0987737408768	852	5	Yes	lightweight		
EGZANDYA4C6Q	saffron	purple	1001.1499341454146	1874	5	Yes	yellow	colourless	
FPMCK2P37RW2	bin	open	289.97495566596336	591	3	Yes	closed	sealed	blocked
FWD4Z73KK6F6	neck	straight	311.89310672661037	1055	5	Yes	curved	crooked	bent
XH7FWCGRRXDJ	saddle	high	443.62824052464515	1388	5	Yes	low		
XH7FWCGRRXDJ	jug	empty	149.09779489891656	83	1	Yes	filled		
FPMCK2P37RW2	aquarium	open	230.2763324296429	455	3	Yes	closed	abandoned	gone
EGZANDYA4C6Q	grapefruit	edible	1062.2255150272654	319	1	Yes	inedible	toxic	indigestible
XH7FWCGRRXDJ	nest	large	303.63867709303014	1026	5	Yes	small		
FPMCK2P37RW2	washcloth	clean	289.400181125704	180	1	Yes	dirty	wet	used
7G7NZEEGPR4K	hawk	large	410.2194094502978	788	3	Yes	small	tiny	miniscule
XH7FWCGRRXDJ	rifle	heavy	156.01475711560084	442	5	Yes	light		
EGZANDYA4C6Q	saffron	orange	1063.6872907033903	1895	5	Yes			
DZ76R6HPTQH4	blueberry	edible	863.6034069135459	306	1	Yes	poisonous	toxic	cotton
XH7FWCGRRXDJ	stained glass	original	361.7874969522414	208	1	Yes	forged		
XH7FWCGRRXDJ	hockey stick	long	293.61029497321886	597	3	Yes	short		
FPMCK2P37RW2	ruby	precious	515.4485825928933	891	3	Yes	fake	tiny	flawed
XH7FWCGRRXDJ	outlet	open	349.4646447892995	694	3	Yes	closed		
FWD4Z73KK6F6	dynamite	here	274.07489623611906	559	3	Yes	gone	missing	
DZ76R6HPTQH4	avocado	edible	629.218161358154	279	1	Yes	baby	unripe	unripened
3MMFR6RXMZM2	clove	edible	366.3233057683518	214	1	Yes	toxic	inedible	foul
XH7FWCGRRXDJ	teddy bear	popular	353.6555179127365	700	3	Yes	unpopular		
FWD4Z73KK6F6	arch	round	399.153108435894	1313	5	Yes	square	triangular	
XH7FWCGRRXDJ	oven	cold	205.41478584510742	400	3	Yes	warm		
FWD4Z73KK6F6	vacuum	real	386.52100841085604	1278	5	Yes	fake	phony	
XH7FWCGRRXDJ	screen	blank	55.98834943863943	24	3	Yes	full		
FPMCK2P37RW2	swimsuit	optional	469.8696566168997	249	1	Yes	mandatory	required	
FWD4Z73KK6F6	shell	transparent	364.0140545090459	1217	5	Yes	solid		
FPMCK2P37RW2	oatmeal	edible	437.15609037622596	815	3	Yes	spoiled	dirty	rotten
XH7FWCGRRXDJ	jalapeno	extinct	76.16575621881293	46	3	Yes	alive		
76VNAHQ9VAC3	recorder	portable	617.341693267944	951	3	Yes	unwieldy	huge	stationary
DZ76R6HPTQH4	biscuit	edible	647.1916226832642	971	3	Yes	swollen	dirty	burned
W9XTVGDF6CV4	tennis ball	spherical	564.7231770897077	927	3	Yes	rectangular		
XH7FWCGRRXDJ	wafer	thick	268.6246694703154	898	5	Yes	thin		
DZ76R6HPTQH4	rooster	important	842.8321002757567	1042	3	Yes	rude	unwanted	gone
FPMCK2P37RW2	racehorse	Thoroughbred	232.82927551551518	459	3	Yes	arabian		
XH7FWCGRRXDJ	gutter	dry	268.7839328124769	540	3	Yes	wet		
XH7FWCGRRXDJ	puffin	large	202.36112025889042	649	5	Yes	small		
XH7FWCGRRXDJ	bullet	empty	162.98924164851394	290	3	Yes	full		
XH7FWCGRRXDJ	coconut	edible	435.9826227490545	236	1	Yes	inedible		
XH7FWCGRRXDJ	tool	free	298.5320611476589	609	3	Yes	expensive		
XH7FWCGRRXDJ	cord	elastic	370.6191409609945	1246	5	Yes	stiff		
FWD4Z73KK6F6	moccasin	edible	305.2554502117363	186	1	Yes	toxic	inedible	poisonous
FPMCK2P37RW2	water cooler	portable	549.0088319144548	1573	5	Yes	fixed	enormous	heavy
XH7FWCGRRXDJ	french horn	German	263.86926132770645	885	5	Yes	english		
XH7FWCGRRXDJ	coffee	free	172.98797510967282	522	5	Yes	expensive		
FWD4Z73KK6F6	raincoat	wet	314.43046020100587	639	3	Yes	dry		
XH7FWCGRRXDJ	tuba	hollow	429.72753123548085	235	1	Yes	filled		
XH7FWCGRRXDJ	snowball	cold	360.81513853161636	710	3	Yes	hot		
EGZANDYA4C6Q	exerciser	passive	1005.5663923950052	1075	3	Yes	active	energetic	vital
FWD4Z73KK6F6	lemonade	bitter	426.2115981231356	808	3	Yes	sweet	tasty	
XH7FWCGRRXDJ	hard disk	hard	256.9898276126525	513	3	Yes	soft		
XH7FWCGRRXDJ	bra	elastic	505.66622040899216	254	1	Yes	plastic		
XH7FWCGRRXDJ	nail file	plastic	364.2329989410022	717	3	Yes	glass		
XH7FWCGRRXDJ	bunkbed	empty	336.57113022158075	198	1	Yes	full		
XH7FWCGRRXDJ	brush	dense	326.3319875162179	1112	5	Yes	sparse		
EZCVAWE2HAMP	chessboard	flat	700.245967792545	1725	5	Yes	uneven	irregular	ununiform 
FWD4Z73KK6F6	hip	there	381.1332645965036	1272	5	Yes	gone	far	
FWD4Z73KK6F6	spinach	edible	512.1294196620248	258	1	Yes	inedible	toxic	poisonous
FPMCK2P37RW2	buffet	optional	1035.0711592532552	1082	3	Yes	mandatory	required	included
XH7FWCGRRXDJ	siren	silent	109.60120757645572	213	5	Yes	blaring		
